    4.24441E+15    1.06001E-09    1.09362E-01
    4.25200E+15    1.06190E-09    1.10058E-01
    4.29886E+15    1.07361E-09    1.09850E-01
    4.35488E+15    1.08760E-09    1.09434E-01
    4.35344E+15    1.08724E-09    1.10353E-01
    4.35524E+15    1.08769E-09    1.12534E-01
    4.39653E+15    1.09800E-09    1.10822E-01
    4.39115E+15    1.09666E-09    1.12442E-01
    4.42382E+15    1.10482E-09    1.10337E-01
    4.44052E+15    1.10899E-09    1.10159E-01
    4.46296E+15    1.11459E-09    1.13208E-01
    4.48750E+15    1.12072E-09    1.10602E-01
    4.50883E+15    1.12605E-09    1.12716E-01
    4.51593E+15    1.12782E-09    1.13632E-01
    4.50883E+15    1.12605E-09    1.15458E-01
    4.44860E+15    1.11101E-09    1.14594E-01
    4.54996E+15    1.13632E-09    1.10487E-01
    4.55310E+15    1.13710E-09    1.11394E-01
    4.57711E+15    1.14310E-09    1.14561E-01
    4.52940E+15    1.13118E-09    1.15101E-01
    4.57464E+15    1.14248E-09    1.13456E-01
    4.59134E+15    1.14665E-09    1.13256E-01
    4.63251E+15    1.15694E-09    1.12460E-01
    4.58326E+15    1.14464E-09    1.15822E-01
    4.63832E+15    1.15839E-09    1.13750E-01
    4.60050E+15    1.14894E-09    1.17397E-01
    4.69099E+15    1.17154E-09    1.12981E-01
    4.69638E+15    1.17289E-09    1.14302E-01
    4.70638E+15    1.17538E-09    1.16758E-01
    4.63713E+15    1.15809E-09    1.15888E-01
    4.72062E+15    1.17894E-09    1.16456E-01
    4.74216E+15    1.18432E-09    1.16420E-01
    4.76281E+15    1.18948E-09    1.14634E-01
    4.71972E+15    1.17872E-09    1.14349E-01
    4.72331E+15    1.17961E-09    1.15328E-01
    4.79154E+15    1.19665E-09    1.17241E-01
    4.78795E+15    1.19575E-09    1.18458E-01
    4.86644E+15    1.21536E-09    1.19019E-01
    5.57437E+15    1.39216E-09    1.25999E-01
    5.62243E+15    1.40416E-09    1.32700E-01
    5.64398E+15    1.40954E-09    1.25601E-01
    5.65193E+15    1.41153E-09    1.26581E-01
    5.66055E+15    1.41368E-09    1.27756E-01
    5.68569E+15    1.41996E-09    1.32784E-01
    5.71931E+15    1.42836E-09    1.34766E-01
    5.73381E+15    1.43198E-09    1.32935E-01
    5.75849E+15    1.43814E-09    1.29022E-01
    5.78025E+15    1.44358E-09    1.32677E-01
    5.78003E+15    1.44352E-09    1.34782E-01
    5.79880E+15    1.44821E-09    1.27801E-01
    5.78983E+15    1.44597E-09    1.28267E-01
    5.78983E+15    1.44597E-09    1.28720E-01
    5.78983E+15    1.44597E-09    1.29092E-01
    5.79791E+15    1.44798E-09    1.33502E-01
    5.79521E+15    1.44731E-09    1.36850E-01
