    0.40676E+00    0.49008E-01    0.48190E-01    0.95193E+00    0.85672E+03    0.11567E+04    0.21937E+01    0.22288E+01    0.12328E+01    0.12728E+01
    0.40786E+00    0.49588E-01    0.48732E-01    0.95082E+00    0.85671E+03    0.11567E+04    0.21937E+01    0.22301E+01    0.12328E+01    0.12742E+01
    0.40565E+00    0.48370E-01    0.47624E-01    0.95304E+00    0.85771E+03    0.11577E+04    0.21956E+01    0.22280E+01    0.12349E+01    0.12719E+01
    0.40566E+00    0.48463E-01    0.47630E-01    0.95303E+00    0.85573E+03    0.11557E+04    0.21918E+01    0.22280E+01    0.12307E+01    0.12719E+01
    0.40455E+00    0.47817E-01    0.47046E-01    0.95415E+00    0.85672E+03    0.11567E+04    0.21937E+01    0.22276E+01    0.12328E+01    0.12715E+01
    0.40454E+00    0.47724E-01    0.47041E-01    0.95416E+00    0.85871E+03    0.11587E+04    0.21975E+01    0.22276E+01    0.12370E+01    0.12715E+01
    0.40234E+00    0.46505E-01    0.45829E-01    0.95639E+00    0.85872E+03    0.11587E+04    0.21975E+01    0.22280E+01    0.12370E+01    0.12719E+01
    0.40235E+00    0.46595E-01    0.45835E-01    0.95638E+00    0.85673E+03    0.11567E+04    0.21937E+01    0.22280E+01    0.12328E+01    0.12719E+01
    0.40235E+00    0.46553E-01    0.45835E-01    0.95638E+00    0.85772E+03    0.11577E+04    0.21956E+01    0.22280E+01    0.12349E+01    0.12719E+01
    0.40234E+00    0.46505E-01    0.45829E-01    0.95639E+00    0.85872E+03    0.11587E+04    0.21975E+01    0.22280E+01    0.12370E+01    0.12719E+01
    0.40234E+00    0.46505E-01    0.45829E-01    0.95639E+00    0.85872E+03    0.11587E+04    0.21975E+01    0.22280E+01    0.12370E+01    0.12719E+01
    0.40233E+00    0.46415E-01    0.45823E-01    0.95640E+00    0.86070E+03    0.11607E+04    0.22013E+01    0.22280E+01    0.12412E+01    0.12719E+01
    0.40233E+00    0.46415E-01    0.45823E-01    0.95640E+00    0.86070E+03    0.11607E+04    0.22013E+01    0.22280E+01    0.12412E+01    0.12719E+01
    0.40232E+00    0.46325E-01    0.45818E-01    0.95641E+00    0.86268E+03    0.11627E+04    0.22050E+01    0.22281E+01    0.12453E+01    0.12720E+01
    0.40232E+00    0.46284E-01    0.45818E-01    0.95641E+00    0.86367E+03    0.11637E+04    0.22069E+01    0.22281E+01    0.12474E+01    0.12720E+01
    0.40232E+00    0.46284E-01    0.45818E-01    0.95641E+00    0.86367E+03    0.11637E+04    0.22069E+01    0.22281E+01    0.12474E+01    0.12720E+01
    0.40121E+00    0.45657E-01    0.45179E-01    0.95755E+00    0.86368E+03    0.11637E+04    0.22069E+01    0.22289E+01    0.12474E+01    0.12729E+01
    0.40122E+00    0.45745E-01    0.45185E-01    0.95754E+00    0.86169E+03    0.11617E+04    0.22031E+01    0.22289E+01    0.12432E+01    0.12729E+01
    0.40122E+00    0.45745E-01    0.45185E-01    0.95754E+00    0.86169E+03    0.11617E+04    0.22031E+01    0.22289E+01    0.12432E+01    0.12729E+01
    0.40123E+00    0.45792E-01    0.45191E-01    0.95753E+00    0.86070E+03    0.11607E+04    0.22013E+01    0.22289E+01    0.12412E+01    0.12729E+01
    0.40123E+00    0.45792E-01    0.45191E-01    0.95753E+00    0.86070E+03    0.11607E+04    0.22013E+01    0.22289E+01    0.12412E+01    0.12729E+01
    0.40123E+00    0.45792E-01    0.45191E-01    0.95753E+00    0.86070E+03    0.11607E+04    0.22013E+01    0.22289E+01    0.12412E+01    0.12729E+01
    0.40124E+00    0.45881E-01    0.45196E-01    0.95752E+00    0.85872E+03    0.11587E+04    0.21975E+01    0.22289E+01    0.12370E+01    0.12729E+01
    0.40124E+00    0.45881E-01    0.45196E-01    0.95752E+00    0.85872E+03    0.11587E+04    0.21975E+01    0.22289E+01    0.12370E+01    0.12729E+01
    0.40014E+00    0.45289E-01    0.44546E-01    0.95864E+00    0.85773E+03    0.11577E+04    0.21956E+01    0.22301E+01    0.12349E+01    0.12742E+01
    0.40014E+00    0.45289E-01    0.44546E-01    0.95864E+00    0.85773E+03    0.11577E+04    0.21956E+01    0.22301E+01    0.12349E+01    0.12742E+01
    0.40014E+00    0.45289E-01    0.44546E-01    0.95864E+00    0.85773E+03    0.11577E+04    0.21956E+01    0.22301E+01    0.12349E+01    0.12742E+01
    0.40016E+00    0.45424E-01    0.44558E-01    0.95862E+00    0.85476E+03    0.11548E+04    0.21900E+01    0.22301E+01    0.12288E+01    0.12742E+01
    0.40015E+00    0.45336E-01    0.44552E-01    0.95863E+00    0.85674E+03    0.11567E+04    0.21938E+01    0.22301E+01    0.12329E+01    0.12742E+01
    0.40013E+00    0.45201E-01    0.44540E-01    0.95865E+00    0.85972E+03    0.11597E+04    0.21994E+01    0.22301E+01    0.12391E+01    0.12742E+01
    0.40013E+00    0.45201E-01    0.44540E-01    0.95865E+00    0.85972E+03    0.11597E+04    0.21994E+01    0.22301E+01    0.12391E+01    0.12742E+01
    0.40013E+00    0.45160E-01    0.44540E-01    0.95865E+00    0.86071E+03    0.11607E+04    0.22013E+01    0.22301E+01    0.12412E+01    0.12742E+01
    0.40013E+00    0.45160E-01    0.44540E-01    0.95865E+00    0.86071E+03    0.11607E+04    0.22013E+01    0.22301E+01    0.12412E+01    0.12742E+01
    0.39903E+00    0.44517E-01    0.43871E-01    0.95979E+00    0.86071E+03    0.11607E+04    0.22013E+01    0.22318E+01    0.12412E+01    0.12761E+01
    0.39902E+00    0.44471E-01    0.43864E-01    0.95980E+00    0.86170E+03    0.11617E+04    0.22032E+01    0.22318E+01    0.12433E+01    0.12761E+01
    0.39901E+00    0.44384E-01    0.43858E-01    0.95981E+00    0.86368E+03    0.11637E+04    0.22069E+01    0.22319E+01    0.12474E+01    0.12762E+01
    0.39900E+00    0.44298E-01    0.43852E-01    0.95982E+00    0.86567E+03    0.11657E+04    0.22107E+01    0.22319E+01    0.12516E+01    0.12762E+01
    0.39900E+00    0.44298E-01    0.43852E-01    0.95982E+00    0.86567E+03    0.11657E+04    0.22107E+01    0.22319E+01    0.12516E+01    0.12762E+01
