    0.10420E+02    0.22860E+01
    0.10467E+02    0.22860E+01
    0.10467E+02    0.22860E+01
    0.10503E+02    0.22862E+01
    0.10503E+02    0.22862E+01
    0.10538E+02    0.22865E+01
    0.10538E+02    0.22865E+01
    0.10550E+02    0.22863E+01
    0.10598E+02    0.22863E+01
    0.10598E+02    0.22863E+01
    0.10621E+02    0.22863E+01
    0.10621E+02    0.22863E+01
    0.10657E+02    0.22863E+01
    0.10657E+02    0.22863E+01
    0.10716E+02    0.22864E+01
    0.10728E+02    0.22866E+01
    0.10728E+02    0.22866E+01
    0.10728E+02    0.22866E+01
    0.10728E+02    0.22866E+01
    0.10775E+02    0.22866E+01
    0.10775E+02    0.22866E+01
    0.10775E+02    0.22866E+01
    0.10787E+02    0.22866E+01
    0.10787E+02    0.22866E+01
    0.10834E+02    0.22866E+01
    0.10870E+02    0.22866E+01
    0.10870E+02    0.22866E+01
    0.10917E+02    0.22866E+01
    0.10941E+02    0.22795E+01
    0.10941E+02    0.22795E+01
    0.10964E+02    0.22795E+01
    0.10964E+02    0.22795E+01
    0.11118E+02    0.22866E+01
    0.11118E+02    0.22866E+01
    0.11154E+02    0.22866E+01
    0.11201E+02    0.22866E+01
    0.11201E+02    0.22866E+01
    0.11201E+02    0.22866E+01
    0.11201E+02    0.22866E+01
    0.11237E+02    0.22866E+01
    0.11272E+02    0.22866E+01
    0.11272E+02    0.22866E+01
    0.11284E+02    0.22866E+01
    0.11284E+02    0.22866E+01
    0.11308E+02    0.22866E+01
    0.11320E+02    0.22866E+01
    0.11320E+02    0.22866E+01
    0.11320E+02    0.22866E+01
    0.11000E+02    0.22795E+01
    0.11024E+02    0.22795E+01
    0.11024E+02    0.22795E+01
    0.11047E+02    0.22795E+01
    0.11047E+02    0.22795E+01
    0.11071E+02    0.22795E+01
    0.11095E+02    0.22795E+01
    0.11095E+02    0.22795E+01
    0.11320E+02    0.22795E+01
    0.11391E+02    0.22724E+01
    0.11426E+02    0.22724E+01
    0.11426E+02    0.22724E+01
    0.11462E+02    0.22653E+01
    0.11462E+02    0.22653E+01
    0.11473E+02    0.22653E+01
    0.11473E+02    0.22653E+01
    0.11497E+02    0.22511E+01
    0.11521E+02    0.22511E+01
    0.11521E+02    0.22511E+01
    0.11521E+02    0.22511E+01
    0.11521E+02    0.22511E+01
    0.11556E+02    0.22511E+01
    0.11580E+02    0.22511E+01
    0.11580E+02    0.22511E+01
    0.11592E+02    0.22511E+01
    0.11592E+02    0.22511E+01
    0.11615E+02    0.22511E+01
    0.11627E+02    0.22440E+01
    0.11627E+02    0.22440E+01
    0.11639E+02    0.22440E+01
    0.11639E+02    0.22440E+01
    0.11675E+02    0.22299E+01
    0.11686E+02    0.22299E+01
    0.11686E+02    0.22299E+01
    0.11686E+02    0.22299E+01
    0.11686E+02    0.22299E+01
    0.11722E+02    0.22299E+01
    0.11734E+02    0.22228E+01
    0.11734E+02    0.22228E+01
    0.11734E+02    0.22228E+01
    0.11734E+02    0.22228E+01
    0.11757E+02    0.22157E+01
    0.11793E+02    0.22157E+01
    0.11793E+02    0.22157E+01
