    0.98903E+00    0.22027E+01    0.22271E+01
    0.99257E+00    0.22027E+01    0.22192E+01
    0.99257E+00    0.22027E+01    0.22192E+01
    0.99967E+00    0.21937E+01    0.21944E+01
    0.99967E+00    0.21937E+01    0.21944E+01
    0.10067E+01    0.21937E+01    0.21791E+01
    0.10138E+01    0.21847E+01    0.21550E+01
    0.10138E+01    0.21847E+01    0.21550E+01
    0.10174E+01    0.21847E+01    0.21473E+01
    0.10174E+01    0.21847E+01    0.21473E+01
    0.10209E+01    0.21757E+01    0.21312E+01
    0.10210E+01    0.21667E+01    0.21221E+01
    0.10210E+01    0.21667E+01    0.21221E+01
    0.10351E+01    0.21577E+01    0.20845E+01
    0.10351E+01    0.21577E+01    0.20845E+01
    0.10352E+01    0.21396E+01    0.20668E+01
    0.10423E+01    0.21216E+01    0.20355E+01
    0.10423E+01    0.21216E+01    0.20355E+01
    0.10565E+01    0.20766E+01    0.19655E+01
    0.10636E+01    0.20495E+01    0.19269E+01
    0.10637E+01    0.20315E+01    0.19098E+01
    0.10637E+01    0.20315E+01    0.19098E+01
    0.10708E+01    0.19865E+01    0.18552E+01
    0.10708E+01    0.19865E+01    0.18552E+01
    0.10744E+01    0.19775E+01    0.18406E+01
    0.10744E+01    0.19775E+01    0.18406E+01
    0.10780E+01    0.19414E+01    0.18009E+01
    0.10780E+01    0.19414E+01    0.18009E+01
    0.10816E+01    0.19144E+01    0.17700E+01
    0.10923E+01    0.18784E+01    0.17197E+01
    0.10923E+01    0.18784E+01    0.17197E+01
    0.10958E+01    0.18514E+01    0.16895E+01
    0.10958E+01    0.18514E+01    0.16895E+01
    0.10960E+01    0.17793E+01    0.16234E+01
    0.10960E+01    0.17523E+01    0.15988E+01
    0.10960E+01    0.17523E+01    0.15988E+01
    0.11032E+01    0.17162E+01    0.15557E+01
    0.11032E+01    0.17162E+01    0.15557E+01
    0.11067E+01    0.17072E+01    0.15426E+01
    0.11067E+01    0.17072E+01    0.15426E+01
    0.11068E+01    0.16532E+01    0.14937E+01
    0.11069E+01    0.16081E+01    0.14528E+01
    0.11069E+01    0.16081E+01    0.14528E+01
    0.11105E+01    0.15631E+01    0.14076E+01
    0.11105E+01    0.15631E+01    0.14076E+01
    0.11141E+01    0.15180E+01    0.13625E+01
    0.11141E+01    0.15180E+01    0.13625E+01
    0.11142E+01    0.14550E+01    0.13059E+01
    0.11143E+01    0.14279E+01    0.12814E+01
    0.11143E+01    0.14279E+01    0.12814E+01
    0.11144E+01    0.13739E+01    0.12329E+01
    0.11145E+01    0.13198E+01    0.11842E+01
    0.11145E+01    0.12928E+01    0.11600E+01
    0.11145E+01    0.12928E+01    0.11600E+01
    0.11111E+01    0.12568E+01    0.11311E+01
    0.11111E+01    0.12568E+01    0.11311E+01
    0.11076E+01    0.12207E+01    0.11021E+01
    0.11076E+01    0.12207E+01    0.11021E+01
    0.11076E+01    0.12027E+01    0.10859E+01
    0.11076E+01    0.12027E+01    0.10859E+01
    0.11077E+01    0.11577E+01    0.10451E+01
    0.11077E+01    0.11577E+01    0.10451E+01
    0.11078E+01    0.11216E+01    0.10125E+01
    0.11078E+01    0.11216E+01    0.10125E+01
    0.11078E+01    0.10766E+01    0.97184E+00
    0.11078E+01    0.10766E+01    0.97184E+00
    0.11079E+01    0.10225E+01    0.92292E+00
    0.11080E+01    0.99550E+00    0.89847E+00
    0.11080E+01    0.99550E+00    0.89847E+00
    0.11081E+01    0.95045E+00    0.85773E+00
    0.11117E+01    0.91441E+00    0.82253E+00
    0.11117E+01    0.88739E+00    0.79823E+00
    0.11117E+01    0.88739E+00    0.79823E+00
    0.11118E+01    0.86036E+00    0.77384E+00
    0.11118E+01    0.86036E+00    0.77384E+00
    0.11118E+01    0.81532E+00    0.73333E+00
    0.11118E+01    0.81532E+00    0.73333E+00
    0.11119E+01    0.76126E+00    0.68465E+00
    0.11155E+01    0.74324E+00    0.66628E+00
    0.11155E+01    0.74324E+00    0.66628E+00
    0.11192E+01    0.68018E+00    0.60774E+00
    0.11193E+01    0.62613E+00    0.55939E+00
    0.11228E+01    0.59910E+00    0.53358E+00
    0.11228E+01    0.59910E+00    0.53358E+00
    0.11265E+01    0.52703E+00    0.46785E+00
    0.11301E+01    0.50901E+00    0.45041E+00
    0.11301E+01    0.50901E+00    0.45041E+00
