    0.10868E+01    0.23972E+01    0.22057E+01
    0.10868E+01    0.23972E+01    0.22057E+01
    0.10765E+01    0.23971E+01    0.22268E+01
    0.10794E+01    0.23971E+01    0.22208E+01
    0.10794E+01    0.23971E+01    0.22208E+01
    0.10824E+01    0.23971E+01    0.22146E+01
    0.10824E+01    0.23971E+01    0.22146E+01
    0.10853E+01    0.23971E+01    0.22087E+01
    0.10985E+01    0.23917E+01    0.21772E+01
    0.10985E+01    0.23917E+01    0.21772E+01
    0.11029E+01    0.23917E+01    0.21686E+01
    0.11029E+01    0.23917E+01    0.21686E+01
    0.10897E+01    0.23916E+01    0.21947E+01
    0.10897E+01    0.23916E+01    0.21947E+01
    0.10897E+01    0.23916E+01    0.21947E+01
    0.10941E+01    0.23916E+01    0.21859E+01
    0.10941E+01    0.23916E+01    0.21859E+01
    0.11132E+01    0.23750E+01    0.21335E+01
    0.11059E+01    0.23749E+01    0.21475E+01
    0.11059E+01    0.23749E+01    0.21475E+01
    0.11176E+01    0.23694E+01    0.21201E+01
    0.11176E+01    0.23694E+01    0.21201E+01
    0.11324E+01    0.23528E+01    0.20777E+01
    0.11324E+01    0.23528E+01    0.20777E+01
    0.11221E+01    0.23527E+01    0.20967E+01
    0.11221E+01    0.23527E+01    0.20967E+01
    0.11279E+01    0.23527E+01    0.20859E+01
    0.11279E+01    0.23527E+01    0.20859E+01
    0.11353E+01    0.23360E+01    0.20576E+01
    0.11353E+01    0.23360E+01    0.20576E+01
    0.11397E+01    0.23360E+01    0.20497E+01
    0.11412E+01    0.23192E+01    0.20322E+01
    0.11412E+01    0.23192E+01    0.20322E+01
    0.11426E+01    0.23136E+01    0.20249E+01
    0.11426E+01    0.23136E+01    0.20249E+01
    0.11456E+01    0.23025E+01    0.20099E+01
    0.11485E+01    0.22969E+01    0.19999E+01
    0.11485E+01    0.22969E+01    0.19999E+01
    0.11515E+01    0.22913E+01    0.19898E+01
    0.11515E+01    0.22913E+01    0.19898E+01
    0.11529E+01    0.22857E+01    0.19826E+01
    0.11559E+01    0.22633E+01    0.19580E+01
    0.11559E+01    0.22633E+01    0.19580E+01
    0.11603E+01    0.22578E+01    0.19459E+01
    0.11603E+01    0.22578E+01    0.19459E+01
    0.11618E+01    0.22410E+01    0.19289E+01
    0.11632E+01    0.22242E+01    0.19121E+01
    0.11632E+01    0.22242E+01    0.19121E+01
    0.11662E+01    0.22130E+01    0.18976E+01
    0.11662E+01    0.22130E+01    0.18976E+01
    0.11706E+01    0.22019E+01    0.18810E+01
    0.11721E+01    0.21851E+01    0.18643E+01
    0.11721E+01    0.21851E+01    0.18643E+01
    0.11750E+01    0.21739E+01    0.18501E+01
    0.11750E+01    0.21739E+01    0.18501E+01
    0.11779E+01    0.21347E+01    0.18123E+01
    0.11809E+01    0.21347E+01    0.18077E+01
    0.11809E+01    0.21347E+01    0.18077E+01
    0.11838E+01    0.21123E+01    0.17843E+01
    0.11838E+01    0.21123E+01    0.17843E+01
    0.11853E+01    0.21012E+01    0.17727E+01
    0.11853E+01    0.20900E+01    0.17633E+01
    0.11853E+01    0.20900E+01    0.17633E+01
    0.11882E+01    0.20676E+01    0.17401E+01
    0.11882E+01    0.20676E+01    0.17401E+01
    0.11897E+01    0.20564E+01    0.17285E+01
    0.11897E+01    0.20564E+01    0.17285E+01
    0.11897E+01    0.20396E+01    0.17144E+01
    0.11897E+01    0.20396E+01    0.17144E+01
    0.11926E+01    0.20284E+01    0.17008E+01
    0.11926E+01    0.20172E+01    0.16914E+01
    0.11926E+01    0.20172E+01    0.16914E+01
    0.11941E+01    0.20004E+01    0.16752E+01
    0.11941E+01    0.20004E+01    0.16752E+01
    0.11956E+01    0.19836E+01    0.16591E+01
    0.11956E+01    0.19780E+01    0.16544E+01
    0.11956E+01    0.19780E+01    0.16544E+01
    0.11956E+01    0.19668E+01    0.16450E+01
    0.11956E+01    0.19668E+01    0.16450E+01
    0.11956E+01    0.19444E+01    0.16263E+01
    0.11971E+01    0.19276E+01    0.16102E+01
    0.11971E+01    0.19276E+01    0.16102E+01
    0.11985E+01    0.19052E+01    0.15897E+01
    0.11985E+01    0.19052E+01    0.15897E+01
    0.11985E+01    0.18996E+01    0.15850E+01
    0.11985E+01    0.18996E+01    0.15850E+01
    0.12000E+01    0.18940E+01    0.15783E+01
    0.12000E+01    0.18716E+01    0.15597E+01
    0.12000E+01    0.18716E+01    0.15597E+01
    0.12000E+01    0.18436E+01    0.15363E+01
    0.12000E+01    0.18436E+01    0.15363E+01
    0.12000E+01    0.18324E+01    0.15270E+01
    0.12000E+01    0.18324E+01    0.15270E+01
    0.12015E+01    0.18156E+01    0.15111E+01
    0.12015E+01    0.18156E+01    0.15111E+01
    0.12029E+01    0.18044E+01    0.15000E+01
    0.12029E+01    0.17876E+01    0.14861E+01
    0.12029E+01    0.17876E+01    0.14861E+01
    0.12044E+01    0.17652E+01    0.14656E+01
    0.12044E+01    0.17652E+01    0.14656E+01
    0.12044E+01    0.17540E+01    0.14563E+01
    0.12044E+01    0.17540E+01    0.14563E+01
    0.12044E+01    0.17484E+01    0.14517E+01
    0.12044E+01    0.17484E+01    0.14517E+01
    0.12044E+01    0.17316E+01    0.14377E+01
    0.12059E+01    0.17148E+01    0.14220E+01
    0.12059E+01    0.17148E+01    0.14220E+01
    0.12059E+01    0.16980E+01    0.14081E+01
    0.12059E+01    0.16980E+01    0.14081E+01
    0.12059E+01    0.16924E+01    0.14034E+01
    0.12059E+01    0.16924E+01    0.14034E+01
    0.12059E+01    0.16812E+01    0.13941E+01
    0.12059E+01    0.16644E+01    0.13802E+01
    0.12059E+01    0.16644E+01    0.13802E+01
    0.12059E+01    0.16420E+01    0.13616E+01
    0.12059E+01    0.16420E+01    0.13616E+01
    0.12059E+01    0.16308E+01    0.13524E+01
    0.12059E+01    0.16308E+01    0.13524E+01
    0.12059E+01    0.16140E+01    0.13384E+01
    0.12059E+01    0.16140E+01    0.13384E+01
    0.12059E+01    0.15971E+01    0.13244E+01
    0.12059E+01    0.15747E+01    0.13058E+01
    0.12059E+01    0.15747E+01    0.13058E+01
    0.12059E+01    0.15635E+01    0.12965E+01
    0.12059E+01    0.15635E+01    0.12965E+01
    0.12059E+01    0.15523E+01    0.12873E+01
    0.12059E+01    0.15523E+01    0.12873E+01
    0.12059E+01    0.15243E+01    0.12640E+01
    0.12074E+01    0.15131E+01    0.12532E+01
    0.12074E+01    0.15131E+01    0.12532E+01
    0.12074E+01    0.15075E+01    0.12486E+01
    0.12074E+01    0.15075E+01    0.12486E+01
    0.12074E+01    0.14851E+01    0.12300E+01
    0.12074E+01    0.14627E+01    0.12114E+01
    0.12074E+01    0.14627E+01    0.12114E+01
    0.12074E+01    0.14403E+01    0.11929E+01
    0.12074E+01    0.14403E+01    0.11929E+01
    0.12074E+01    0.14123E+01    0.11697E+01
    0.12074E+01    0.14123E+01    0.11697E+01
    0.12074E+01    0.14123E+01    0.11697E+01
    0.12074E+01    0.14123E+01    0.11697E+01
