 4U_1608_52_4.22_kpc     3.50000E-01    7.00000E+00    7.51374E+07    4.09686E+00    1.07178E-01    1.59021E-01    2.18261E-02   -1.98763E-01    4.81519E-02    1.00000E-01    5.18481E-02
 4U_1608_52_4.22_kpc     3.50000E-01    7.00000E+00    7.63991E+07    4.06754E+00    1.09384E-01    1.54251E-01    2.22953E-01   -4.18516E-01    4.86253E-02    1.00000E-01    5.13747E-02
 4U_1608_52_4.22_kpc     3.50000E-01    7.00000E+00    7.76608E+07    4.03847E+00    1.09863E-01    1.57635E-01    3.00902E-02   -2.03506E-01    4.90952E-02    1.00000E-01    5.09048E-02
 4U_1608_52_4.22_kpc     3.50000E-01    7.00000E+00    7.89225E+07    4.00964E+00    1.12013E-01    1.52301E-01    2.58154E-01   -4.53346E-01    4.95618E-02    1.00000E-01    5.04382E-02
 4U_1608_52_4.22_kpc     3.50000E-01    7.00000E+00    8.01842E+07    3.98103E+00    1.12553E-01    1.56106E-01    4.55863E-02   -2.16291E-01    5.00253E-02    1.00000E-01    4.99747E-02
 4U_1608_52_4.22_kpc     3.50000E-01    7.00000E+00    8.14460E+07    3.95266E+00    1.14625E-01    1.50219E-01    3.00073E-01   -4.95653E-01    5.04857E-02    1.00000E-01    4.95143E-02
 4U_1608_52_4.22_kpc     3.50000E-01    7.00000E+00    8.27077E+07    3.92450E+00    1.15924E-01    1.49119E-01    3.24006E-01   -5.20106E-01    5.09433E-02    1.00000E-01    4.90567E-02
 4U_1608_52_4.22_kpc     3.50000E-01    7.00000E+00    8.39694E+07    3.89657E+00    1.17217E-01    1.47984E-01    3.49700E-01   -5.46521E-01    5.13980E-02    1.00000E-01    4.86020E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    6.90096E+07    4.31654E+00    9.74953E-02    1.70139E-01    1.15040E-02   -2.43591E-01    4.46104E-02    1.00000E-01    5.53896E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    7.08878E+07    4.27224E+00    1.00210E-01    1.66799E-01    1.46079E-01   -3.89907E-01    4.53245E-02    1.00000E-01    5.46755E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    7.27660E+07    4.22848E+00    1.02094E-01    1.65639E-01    1.58672E-01   -4.00469E-01    4.60297E-02    1.00000E-01    5.39703E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    7.46441E+07    4.18526E+00    1.03200E-01    1.67263E-01    1.67906E-02   -2.38156E-01    4.67262E-02    1.00000E-01    5.32738E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    7.65223E+07    4.14255E+00    1.05859E-01    1.63219E-01    1.90456E-01   -4.29079E-01    4.74146E-02    1.00000E-01    5.25854E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    7.84005E+07    4.10036E+00    1.07741E-01    1.61938E-01    2.10735E-01   -4.48349E-01    4.80954E-02    1.00000E-01    5.19046E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    8.02786E+07    4.05866E+00    1.09623E-01    1.60593E-01    2.34861E-01   -4.71970E-01    4.87689E-02    1.00000E-01    5.12311E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    8.21568E+07    4.01744E+00    1.10838E-01    1.63267E-01    3.81061E-02   -2.47001E-01    4.94355E-02    1.00000E-01    5.05645E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    8.40350E+07    3.97669E+00    1.13367E-01    1.57698E-01    2.95118E-01   -5.32838E-01    5.00957E-02    1.00000E-01    4.99043E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    8.59132E+07    3.93641E+00    1.15230E-01    1.56118E-01    3.32890E-01   -5.71922E-01    5.07497E-02    1.00000E-01    4.92503E-02
 4U_1608_52_4.22_kpc     4.00000E-01    7.00000E+00    8.77913E+07    3.89657E+00    1.17078E-01    1.54459E-01    3.75173E-01   -6.16130E-01    5.13980E-02    1.00000E-01    4.86020E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.24332E+07    3.90958E+00    1.15955E-01    1.53625E-01    9.12474E-02   -2.61472E-01    5.11861E-02    1.00000E-01    4.88139E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.24773E+07    3.90828E+00    1.16675E-01    1.48465E-01    3.38710E-01   -5.35206E-01    5.12073E-02    1.00000E-01    4.87927E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.25214E+07    3.90697E+00    1.16080E-01    1.53533E-01    9.29580E-02   -2.63167E-01    5.12285E-02    1.00000E-01    4.87715E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.25655E+07    3.90567E+00    1.16795E-01    1.48360E-01    3.41056E-01   -5.37614E-01    5.12497E-02    1.00000E-01    4.87503E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.26096E+07    3.90437E+00    1.16205E-01    1.53407E-01    9.62658E-02   -2.66643E-01    5.12709E-02    1.00000E-01    4.87291E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.26537E+07    3.90307E+00    1.16915E-01    1.48254E-01    3.43417E-01   -5.40040E-01    5.12921E-02    1.00000E-01    4.87079E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.26977E+07    3.90177E+00    1.16977E-01    1.48196E-01    3.44917E-01   -5.41601E-01    5.13133E-02    1.00000E-01    4.86867E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.27418E+07    3.90047E+00    1.17034E-01    1.48149E-01    3.45793E-01   -5.42482E-01    5.13345E-02    1.00000E-01    4.86655E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.27859E+07    3.89917E+00    1.17097E-01    1.48090E-01    3.47297E-01   -5.44049E-01    5.13556E-02    1.00000E-01    4.86444E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.28300E+07    3.89787E+00    1.16516E-01    1.53136E-01    1.02479E-01   -2.73039E-01    5.13768E-02    1.00000E-01    4.86232E-02
 4U_1608_52_4.22_kpc     4.00000E-01    8.00000E+00    6.28741E+07    3.89657E+00    1.17217E-01    1.47984E-01    3.49700E-01   -5.46521E-01    5.13980E-02    1.00000E-01    4.86020E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    6.70072E+07    4.42702E+00    9.28638E-02    1.78421E-01    9.69927E-03   -2.94941E-01    4.28270E-02    1.00000E-01    5.71730E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    6.94371E+07    4.37026E+00    9.52229E-02    1.77170E-01    1.09624E-02   -2.90809E-01    4.37439E-02    1.00000E-01    5.62561E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    7.18671E+07    4.31439E+00    9.75836E-02    1.75930E-01    1.25383E-02   -2.87031E-01    4.46451E-02    1.00000E-01    5.53549E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    7.42970E+07    4.25940E+00    1.00645E-01    1.72496E-01    1.52973E-01   -4.40618E-01    4.55315E-02    1.00000E-01    5.44685E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    7.67270E+07    4.20524E+00    1.02989E-01    1.71023E-01    1.70236E-01   -4.55053E-01    4.64041E-02    1.00000E-01    5.35959E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    7.91569E+07    4.15190E+00    1.05332E-01    1.69497E-01    1.91468E-01   -4.74064E-01    4.72639E-02    1.00000E-01    5.27361E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    8.15869E+07    4.09935E+00    1.07675E-01    1.67896E-01    2.17917E-01   -4.99083E-01    4.81117E-02    1.00000E-01    5.18883E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    8.40168E+07    4.04756E+00    1.10018E-01    1.66193E-01    2.51175E-01   -5.31938E-01    4.89483E-02    1.00000E-01    5.10517E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    8.64468E+07    3.99651E+00    1.12354E-01    1.64372E-01    2.92194E-01   -5.73743E-01    4.97744E-02    1.00000E-01    5.02256E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    8.88767E+07    3.94619E+00    1.14680E-01    1.62407E-01    3.42492E-01   -6.26240E-01    5.05907E-02    1.00000E-01    4.94093E-02
 4U_1608_52_4.22_kpc     4.50000E-01    7.00000E+00    9.13067E+07    3.89657E+00    1.16988E-01    1.60293E-01    4.02350E-01   -6.89762E-01    5.13980E-02    1.00000E-01    4.86020E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.06216E+07    4.03427E+00    1.10748E-01    1.58983E-01    2.49640E-01   -4.81351E-01    4.91632E-02    1.00000E-01    5.08368E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.10986E+07    4.02026E+00    1.11386E-01    1.58498E-01    2.59345E-01   -4.91090E-01    4.93899E-02    1.00000E-01    5.06101E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.15756E+07    4.00630E+00    1.12023E-01    1.58006E-01    2.69437E-01   -5.01270E-01    4.96159E-02    1.00000E-01    5.03841E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.20526E+07    3.99240E+00    1.12662E-01    1.57498E-01    2.80433E-01   -5.12461E-01    4.98411E-02    1.00000E-01    5.01589E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.25296E+07    3.97855E+00    1.13298E-01    1.56983E-01    2.91883E-01   -5.24168E-01    5.00656E-02    1.00000E-01    4.99344E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.30067E+07    3.96475E+00    1.13935E-01    1.56459E-01    3.03788E-01   -5.36392E-01    5.02893E-02    1.00000E-01    4.97107E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.34837E+07    3.95101E+00    1.14569E-01    1.55927E-01    3.16166E-01   -5.49152E-01    5.05124E-02    1.00000E-01    4.94876E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.39607E+07    3.93732E+00    1.14626E-01    1.60070E-01    7.56725E-02   -2.77463E-01    5.07348E-02    1.00000E-01    4.92652E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.44377E+07    3.92369E+00    1.15834E-01    1.54826E-01    3.42970E-01   -5.76979E-01    5.09565E-02    1.00000E-01    4.90435E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.49147E+07    3.91010E+00    1.15928E-01    1.58989E-01    1.01213E-01   -3.03818E-01    5.11776E-02    1.00000E-01    4.88224E-02
 4U_1608_52_4.22_kpc     4.50000E-01    8.00000E+00    6.53917E+07    3.89657E+00    1.17093E-01    1.53688E-01    3.71874E-01   -6.07187E-01    5.13980E-02    1.00000E-01    4.86020E-02
 4U_1608_52_4.22_kpc     5.00000E-01    7.00000E+00    6.52653E+07    4.52236E+00    8.89967E-02    1.86029E-01    8.94019E-03   -3.50996E-01    4.12825E-02    1.00000E-01    5.87175E-02
 4U_1608_52_4.22_kpc     5.00000E-01    7.00000E+00    6.81958E+07    4.45456E+00    9.24240E-02    1.83004E-01    1.16710E-01   -4.66003E-01    4.23815E-02    1.00000E-01    5.76185E-02
 4U_1608_52_4.22_kpc     5.00000E-01    7.00000E+00    7.11263E+07    4.38804E+00    9.51449E-02    1.81356E-01    1.27640E-01   -4.71402E-01    4.34568E-02    1.00000E-01    5.65432E-02
 4U_1608_52_4.22_kpc     5.00000E-01    7.00000E+00    7.40568E+07    4.32275E+00    9.78701E-02    1.79692E-01    1.41173E-01   -4.79837E-01    4.45103E-02    1.00000E-01    5.54897E-02
 4U_1608_52_4.22_kpc     5.00000E-01    7.00000E+00    7.69873E+07    4.25865E+00    1.00599E-01    1.77999E-01    1.57959E-01   -4.92084E-01    4.55436E-02    1.00000E-01    5.44564E-02
 4U_1608_52_4.22_kpc     5.00000E-01    7.00000E+00    7.99178E+07    4.19568E+00    1.03327E-01    1.76259E-01    1.79186E-01   -5.09530E-01    4.65582E-02    1.00000E-01    5.34418E-02
 4U_1608_52_4.22_kpc     5.00000E-01    7.00000E+00    8.28483E+07    4.13381E+00    1.06059E-01    1.74441E-01    2.06814E-01   -5.34455E-01    4.75556E-02    1.00000E-01    5.24444E-02
 4U_1608_52_4.22_kpc     5.00000E-01    7.00000E+00    8.57788E+07    4.07300E+00    1.08789E-01    1.72511E-01    2.43024E-01   -5.69418E-01    4.85371E-02    1.00000E-01    5.14629E-02
 4U_1608_52_4.22_kpc     5.00000E-01    7.00000E+00    8.87093E+07    4.01321E+00    1.11516E-01    1.70426E-01    2.90653E-01   -6.17741E-01    4.95039E-02    1.00000E-01    5.04961E-02
 4U_1608_52_4.22_kpc     5.00000E-01    7.00000E+00    9.16398E+07    3.95442E+00    1.14232E-01    1.68139E-01    3.52645E-01   -6.82862E-01    5.04572E-02    1.00000E-01    4.95428E-02
 4U_1608_52_4.22_kpc     5.00000E-01    8.00000E+00    5.90457E+07    4.14225E+00    1.05785E-01    1.67763E-01    1.94415E-01   -4.65582E-01    4.74196E-02    1.00000E-01    5.25804E-02
 4U_1608_52_4.22_kpc     5.00000E-01    8.00000E+00    5.99140E+07    4.11690E+00    1.06916E-01    1.66993E-01    2.07018E-01   -4.77510E-01    4.78284E-02    1.00000E-01    5.21716E-02
 4U_1608_52_4.22_kpc     5.00000E-01    8.00000E+00    6.07824E+07    4.09174E+00    1.08044E-01    1.66208E-01    2.20613E-01   -4.90591E-01    4.82346E-02    1.00000E-01    5.17654E-02
 4U_1608_52_4.22_kpc     5.00000E-01    8.00000E+00    6.16507E+07    4.06675E+00    1.09170E-01    1.65399E-01    2.35708E-01   -5.05393E-01    4.86381E-02    1.00000E-01    5.13619E-02
 4U_1608_52_4.22_kpc     5.00000E-01    8.00000E+00    6.25190E+07    4.04193E+00    1.10297E-01    1.64566E-01    2.52429E-01   -5.22059E-01    4.90392E-02    1.00000E-01    5.09608E-02
 4U_1608_52_4.22_kpc     5.00000E-01    8.00000E+00    6.33874E+07    4.01729E+00    1.11424E-01    1.63696E-01    2.71434E-01   -5.41335E-01    4.94379E-02    1.00000E-01    5.05621E-02
 4U_1608_52_4.22_kpc     5.00000E-01    8.00000E+00    6.42557E+07    3.99282E+00    1.12547E-01    1.62803E-01    2.91937E-01   -5.62343E-01    4.98343E-02    1.00000E-01    5.01657E-02
 4U_1608_52_4.22_kpc     5.00000E-01    8.00000E+00    6.51240E+07    3.96851E+00    1.13668E-01    1.61876E-01    3.14556E-01   -5.85776E-01    5.02284E-02    1.00000E-01    4.97716E-02
 4U_1608_52_4.22_kpc     5.00000E-01    8.00000E+00    6.59924E+07    3.94437E+00    1.14786E-01    1.60912E-01    3.39485E-01   -6.11856E-01    5.06203E-02    1.00000E-01    4.93797E-02
 4U_1608_52_4.22_kpc     5.00000E-01    8.00000E+00    6.68607E+07    3.92039E+00    1.15899E-01    1.59918E-01    3.66280E-01   -6.40087E-01    5.10102E-02    1.00000E-01    4.89898E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    6.37285E+07    4.60581E+00    8.57060E-02    1.93089E-01    8.43056E-03   -4.10648E-01    3.99248E-02    1.00000E-01    6.00752E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    6.71180E+07    4.52812E+00    8.94157E-02    1.90017E-01    1.10818E-01   -5.18252E-01    4.11891E-02    1.00000E-01    5.88109E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    7.05074E+07    4.45211E+00    9.24604E-02    1.88136E-01    1.21356E-01   -5.21237E-01    4.24211E-02    1.00000E-01    5.75789E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    7.38969E+07    4.37772E+00    9.49067E-02    1.87816E-01    1.27526E-02   -3.86632E-01    4.36235E-02    1.00000E-01    5.63765E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    7.72864E+07    4.30486E+00    9.85634E-02    1.84355E-01    1.50467E-01   -5.36781E-01    4.47988E-02    1.00000E-01    5.52012E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    8.06758E+07    4.23346E+00    1.01620E-01    1.82418E-01    1.71370E-01   -5.52088E-01    4.59493E-02    1.00000E-01    5.40507E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    8.40653E+07    4.16348E+00    1.04683E-01    1.80405E-01    1.99676E-01   -5.76143E-01    4.70772E-02    1.00000E-01    5.29228E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    8.74547E+07    4.09485E+00    1.07744E-01    1.78279E-01    2.37817E-01   -6.11875E-01    4.81842E-02    1.00000E-01    5.18158E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    9.08442E+07    4.02753E+00    1.10802E-01    1.75977E-01    2.90443E-01   -6.64790E-01    4.92723E-02    1.00000E-01    5.07277E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    9.42336E+07    3.96145E+00    1.13852E-01    1.73417E-01    3.63342E-01   -7.41737E-01    5.03430E-02    1.00000E-01    4.96570E-02
 4U_1608_52_4.22_kpc     5.50000E-01    7.00000E+00    9.76231E+07    3.89657E+00    1.16883E-01    1.70538E-01    4.61097E-01   -8.48142E-01    5.13980E-02    1.00000E-01    4.86020E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    5.76554E+07    4.23704E+00    1.01554E-01    1.75396E-01    1.62611E-01   -4.77737E-01    4.58917E-02    1.00000E-01    5.41083E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    5.88814E+07    4.20149E+00    1.03097E-01    1.74414E-01    1.74687E-01   -4.87836E-01    4.64646E-02    1.00000E-01    5.35354E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    6.01074E+07    4.16629E+00    1.04643E-01    1.73405E-01    1.88829E-01   -5.00326E-01    4.70320E-02    1.00000E-01    5.29680E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    6.13334E+07    4.13143E+00    1.06189E-01    1.72365E-01    2.05348E-01   -5.15576E-01    4.75940E-02    1.00000E-01    5.24060E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    6.25594E+07    4.09692E+00    1.07733E-01    1.71293E-01    2.24175E-01   -5.33527E-01    4.81509E-02    1.00000E-01    5.18491E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    6.37854E+07    4.06273E+00    1.09277E-01    1.70173E-01    2.46513E-01   -5.55546E-01    4.87030E-02    1.00000E-01    5.12970E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    6.50114E+07    4.02887E+00    1.10821E-01    1.69002E-01    2.72405E-01   -5.81705E-01    4.92505E-02    1.00000E-01    5.07495E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    6.62374E+07    3.99533E+00    1.12361E-01    1.67772E-01    3.02338E-01   -6.12567E-01    4.97935E-02    1.00000E-01    5.02065E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    6.74634E+07    3.96211E+00    1.13896E-01    1.66476E-01    3.36837E-01   -6.48741E-01    5.03323E-02    1.00000E-01    4.96677E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    6.86894E+07    3.92919E+00    1.15424E-01    1.65115E-01    3.75811E-01   -6.90130E-01    5.08670E-02    1.00000E-01    4.91330E-02
 4U_1608_52_4.22_kpc     5.50000E-01    8.00000E+00    6.99154E+07    3.89657E+00    1.16948E-01    1.63671E-01    4.20375E-01   -7.38009E-01    5.13980E-02    1.00000E-01    4.86020E-02
 4U_1608_52_4.22_kpc     6.00000E-01    7.00000E+00    6.23572E+07    4.67969E+00    8.28704E-02    1.99688E-01    8.16186E-03   -4.73733E-01    3.87166E-02    1.00000E-01    6.12834E-02
 4U_1608_52_4.22_kpc     6.00000E-01    7.00000E+00    6.61711E+07    4.59306E+00    8.62006E-02    1.97653E-01    9.25454E-03   -4.62995E-01    4.01326E-02    1.00000E-01    5.98674E-02
 4U_1608_52_4.22_kpc     6.00000E-01    7.00000E+00    6.99850E+07    4.50853E+00    8.95457E-02    1.95660E-01    1.06212E-02   -4.52609E-01    4.15070E-02    1.00000E-01    5.84930E-02
 4U_1608_52_4.22_kpc     6.00000E-01    7.00000E+00    7.37989E+07    4.42600E+00    9.34727E-02    1.92321E-01    1.30237E-01   -5.80008E-01    4.28435E-02    1.00000E-01    5.71565E-02
 4U_1608_52_4.22_kpc     6.00000E-01    7.00000E+00    7.76127E+07    4.34535E+00    9.68097E-02    1.90222E-01    1.46200E-01   -5.87417E-01    4.41458E-02    1.00000E-01    5.58542E-02
 4U_1608_52_4.22_kpc     6.00000E-01    7.00000E+00    8.14266E+07    4.26650E+00    1.00150E-01    1.88097E-01    1.66935E-01   -6.00566E-01    4.54170E-02    1.00000E-01    5.45830E-02
 4U_1608_52_4.22_kpc     6.00000E-01    7.00000E+00    8.52405E+07    4.18937E+00    1.03497E-01    1.85908E-01    1.95266E-01   -6.22818E-01    4.66599E-02    1.00000E-01    5.33401E-02
 4U_1608_52_4.22_kpc     6.00000E-01    7.00000E+00    8.90544E+07    4.11388E+00    1.06844E-01    1.83605E-01    2.34869E-01   -6.58602E-01    4.78772E-02    1.00000E-01    5.21228E-02
 4U_1608_52_4.22_kpc     6.00000E-01    7.00000E+00    9.28682E+07    4.03996E+00    1.10191E-01    1.81109E-01    2.92037E-01   -7.15478E-01    4.90712E-02    1.00000E-01    5.09288E-02
 4U_1608_52_4.22_kpc     6.00000E-01    7.00000E+00    9.66821E+07    3.96754E+00    1.13529E-01    1.78320E-01    3.74527E-01   -8.02769E-01    5.02441E-02    1.00000E-01    4.97559E-02
 4U_1608_52_4.22_kpc     6.00000E-01    8.00000E+00    5.64148E+07    4.32119E+00    9.79013E-02    1.82266E-01    1.43870E-01   -5.06747E-01    4.45354E-02    1.00000E-01    5.54646E-02
 4U_1608_52_4.22_kpc     6.00000E-01    8.00000E+00    5.79706E+07    4.27637E+00    9.98043E-02    1.81081E-01    1.55323E-01   -5.14715E-01    4.52579E-02    1.00000E-01    5.47421E-02
 4U_1608_52_4.22_kpc     6.00000E-01    8.00000E+00    5.95264E+07    4.23211E+00    1.01709E-01    1.79874E-01    1.69038E-01   -5.25335E-01    4.59712E-02    1.00000E-01    5.40288E-02
 4U_1608_52_4.22_kpc     6.00000E-01    8.00000E+00    6.10822E+07    4.18839E+00    1.03612E-01    1.78642E-01    1.85076E-01   -5.38707E-01    4.66756E-02    1.00000E-01    5.33244E-02
 4U_1608_52_4.22_kpc     6.00000E-01    8.00000E+00    6.26380E+07    4.14521E+00    1.05519E-01    1.77370E-01    2.04623E-01   -5.56199E-01    4.73718E-02    1.00000E-01    5.26282E-02
 4U_1608_52_4.22_kpc     6.00000E-01    8.00000E+00    6.41938E+07    4.10254E+00    1.07425E-01    1.76046E-01    2.28355E-01   -5.78616E-01    4.80601E-02    1.00000E-01    5.19399E-02
 4U_1608_52_4.22_kpc     6.00000E-01    8.00000E+00    6.57496E+07    4.06038E+00    1.09329E-01    1.74658E-01    2.57081E-01   -6.06925E-01    4.87410E-02    1.00000E-01    5.12590E-02
 4U_1608_52_4.22_kpc     6.00000E-01    8.00000E+00    6.73054E+07    4.01872E+00    1.11232E-01    1.73187E-01    2.92211E-01   -6.42774E-01    4.94148E-02    1.00000E-01    5.05852E-02
 4U_1608_52_4.22_kpc     6.00000E-01    8.00000E+00    6.88613E+07    3.97754E+00    1.13131E-01    1.71614E-01    3.34931E-01   -6.87559E-01    5.00820E-02    1.00000E-01    4.99180E-02
 4U_1608_52_4.22_kpc     6.00000E-01    8.00000E+00    7.04171E+07    3.93682E+00    1.15023E-01    1.69931E-01    3.85933E-01   -7.42106E-01    5.07429E-02    1.00000E-01    4.92571E-02
 4U_1608_52_4.22_kpc     6.00000E-01    9.00000E+00    5.16450E+07    3.96527E+00    1.13771E-01    1.65023E-01    3.28262E-01   -6.26374E-01    5.02810E-02    1.00000E-01    4.97190E-02
 4U_1608_52_4.22_kpc     6.00000E-01    9.00000E+00    5.18420E+07    3.95834E+00    1.14090E-01    1.64749E-01    3.35476E-01   -6.33944E-01    5.03935E-02    1.00000E-01    4.96065E-02
 4U_1608_52_4.22_kpc     6.00000E-01    9.00000E+00    5.20390E+07    3.95142E+00    1.14412E-01    1.64465E-01    3.43432E-01   -6.42356E-01    5.05058E-02    1.00000E-01    4.94942E-02
 4U_1608_52_4.22_kpc     6.00000E-01    9.00000E+00    5.22361E+07    3.94452E+00    1.14732E-01    1.64187E-01    3.50963E-01   -6.50295E-01    5.06179E-02    1.00000E-01    4.93821E-02
 4U_1608_52_4.22_kpc     6.00000E-01    9.00000E+00    5.24331E+07    3.93763E+00    1.15053E-01    1.63898E-01    3.59271E-01   -6.59118E-01    5.07298E-02    1.00000E-01    4.92702E-02
