    0.35754E+00    0.17658E-01    0.19003E-01    0.99387E+00    0.68933E+03    0.98933E+03    0.18649E+01    0.17452E+01    0.19190E+01    0.18493E+01
    0.35992E+00    0.21324E-01    0.21347E-01    0.99105E+00    0.69082E+03    0.99082E+03    0.18677E+01    0.18658E+01    0.19207E+01    0.19209E+01
    0.35992E+00    0.21324E-01    0.21347E-01    0.99105E+00    0.69082E+03    0.99082E+03    0.18677E+01    0.18658E+01    0.19207E+01    0.19209E+01
    0.35992E+00    0.21288E-01    0.21347E-01    0.99105E+00    0.69234E+03    0.99234E+03    0.18706E+01    0.18658E+01    0.19224E+01    0.19209E+01
    0.35992E+00    0.21288E-01    0.21347E-01    0.99105E+00    0.69234E+03    0.99234E+03    0.18706E+01    0.18658E+01    0.19224E+01    0.19209E+01
    0.35992E+00    0.21288E-01    0.21347E-01    0.99105E+00    0.69234E+03    0.99234E+03    0.18706E+01    0.18658E+01    0.19224E+01    0.19209E+01
    0.35673E+00    0.16147E-01    0.18173E-01    0.99483E+00    0.69236E+03    0.99236E+03    0.18706E+01    0.16819E+01    0.19224E+01    0.18117E+01
    0.35832E+00    0.18827E-01    0.19787E-01    0.99294E+00    0.69538E+03    0.99538E+03    0.18763E+01    0.17935E+01    0.19258E+01    0.18780E+01
    0.35830E+00    0.18670E-01    0.19767E-01    0.99296E+00    0.70144E+03    0.10014E+04    0.18877E+01    0.17924E+01    0.19327E+01    0.18773E+01
    0.35830E+00    0.18670E-01    0.19767E-01    0.99296E+00    0.70144E+03    0.10014E+04    0.18877E+01    0.17924E+01    0.19327E+01    0.18773E+01
    0.35830E+00    0.18639E-01    0.19767E-01    0.99296E+00    0.70296E+03    0.10030E+04    0.18906E+01    0.17924E+01    0.19344E+01    0.18773E+01
    0.35830E+00    0.18639E-01    0.19767E-01    0.99296E+00    0.70296E+03    0.10030E+04    0.18906E+01    0.17924E+01    0.19344E+01    0.18773E+01
    0.35829E+00    0.18562E-01    0.19757E-01    0.99298E+00    0.70599E+03    0.10060E+04    0.18963E+01    0.17918E+01    0.19378E+01    0.18770E+01
    0.35827E+00    0.18409E-01    0.19737E-01    0.99300E+00    0.71205E+03    0.10120E+04    0.19077E+01    0.17907E+01    0.19446E+01    0.18763E+01
