    1    4U_1608_52_4.22_kpc               1.40000E+00    1.00000E+06    1.00000E+08    3.08468E+00    4.38753E-01    3.65939E-01    1.31767E+01   -1.67833E+01    2.45482E+00    1.08503E+05    1.09169E+00    1.00000E-01    3.63151E-02    3.08468E-01    1.12021E-01
    1    4U_1636_54_5.5_kpc                1.40000E+00    1.00000E+06    1.00000E+08    2.71773E+00    6.74324E-02    9.55761E-02    1.80818E+01   -2.08537E+01    3.82348E+00    3.21654E+04    9.88480E-01    1.00000E-01    8.72192E-03    2.71773E-01    2.37039E-02
    1    Aql_X_1_2.5_kpc_Mendez            1.40000E+00    1.00000E+06    3.00000E+07    2.50397E+00    6.95575E-01    8.44329E-01    2.14256E+00   -1.24786E+00    2.47139E-01    1.55003E+05    3.53888E-01    1.00000E-01    7.40991E-02    2.50397E-01    1.85542E-01
    1    Aql_X_1_2.5_kpc_Barret            1.40000E+00    1.00000E+06    4.00000E+07    2.55064E+00    5.13551E-01    4.53860E-01    1.03905E+02   -1.58644E+02    1.38681E+01    9.64103E+04    1.00721E+00    1.00000E-01    4.28764E-02    2.55064E-01    1.09362E-01
