    0.95376E+01    0.21306E+01
    0.95730E+01    0.21306E+01
    0.95730E+01    0.21306E+01
    0.96438E+01    0.21306E+01
    0.96438E+01    0.21306E+01
    0.96438E+01    0.21306E+01
    0.97147E+01    0.21216E+01
    0.97147E+01    0.21216E+01
    0.97505E+01    0.21036E+01
    0.97505E+01    0.21036E+01
    0.97859E+01    0.21036E+01
    0.98214E+01    0.20946E+01
    0.98214E+01    0.20946E+01
    0.98570E+01    0.20856E+01
    0.98570E+01    0.20856E+01
    0.98925E+01    0.20766E+01
    0.99281E+01    0.20676E+01
    0.99281E+01    0.20676E+01
    0.99638E+01    0.20495E+01
    0.99638E+01    0.20495E+01
    0.99638E+01    0.20495E+01
    0.99995E+01    0.20315E+01
    0.99995E+01    0.20315E+01
    0.10035E+02    0.20135E+01
    0.10035E+02    0.20135E+01
    0.10071E+02    0.20135E+01
    0.10106E+02    0.19955E+01
    0.10106E+02    0.19955E+01
    0.10178E+02    0.19685E+01
    0.10178E+02    0.19685E+01
    0.10178E+02    0.19505E+01
    0.10178E+02    0.19324E+01
    0.10178E+02    0.19324E+01
    0.10214E+02    0.19054E+01
    0.10214E+02    0.19054E+01
    0.10286E+02    0.18604E+01
    0.10286E+02    0.18423E+01
    0.10286E+02    0.18423E+01
    0.10287E+02    0.18153E+01
    0.10287E+02    0.18153E+01
    0.10287E+02    0.17793E+01
    0.10288E+02    0.17523E+01
    0.10288E+02    0.17523E+01
    0.10288E+02    0.17432E+01
    0.10288E+02    0.17432E+01
    0.10323E+02    0.17342E+01
    0.10324E+02    0.17162E+01
    0.10324E+02    0.17162E+01
    0.10359E+02    0.16982E+01
    0.10359E+02    0.16982E+01
    0.10360E+02    0.16802E+01
    0.10360E+02    0.16441E+01
    0.10361E+02    0.16351E+01
    0.10361E+02    0.16351E+01
    0.10361E+02    0.16171E+01
    0.10361E+02    0.16171E+01
    0.10397E+02    0.15901E+01
    0.10397E+02    0.15811E+01
    0.10397E+02    0.15811E+01
