    0.16000E+02    0.19466E+00
    0.16000E+02    0.19466E+00
    0.15985E+02    0.24790E+00
    0.15985E+02    0.24790E+00
    0.15985E+02    0.26748E+00
    0.15985E+02    0.24790E+00
    0.15985E+02    0.24790E+00
    0.15985E+02    0.34874E+00
    0.15985E+02    0.18905E+00
    0.15985E+02    0.18905E+00
    0.15980E+02    0.14865E+00
    0.15980E+02    0.14865E+00
    0.15977E+02    0.28412E+00
    0.15977E+02    0.28412E+00
    0.15971E+02    0.39271E+00
    0.15971E+02    0.26186E+00
    0.15971E+02    0.25350E+00
    0.15971E+02    0.26747E+00
    0.15971E+02    0.26747E+00
    0.15971E+02    0.20024E+00
    0.15971E+02    0.24790E+00
    0.15971E+02    0.24790E+00
    0.15971E+02    0.18903E+00
    0.15956E+02    0.24790E+00
    0.15956E+02    0.24790E+00
    0.15956E+02    0.20023E+00
    0.15956E+02    0.20023E+00
    0.15956E+02    0.20023E+00
    0.15956E+02    0.24790E+00
    0.15956E+02    0.24790E+00
    0.15956E+02    0.34874E+00
    0.15956E+02    0.34874E+00
    0.15956E+02    0.20023E+00
    0.15956E+02    0.20023E+00
    0.15956E+02    0.19462E+00
    0.15956E+02    0.19462E+00
    0.15944E+02    0.14865E+00
    0.15944E+02    0.14865E+00
    0.15944E+02    0.14865E+00
    0.15944E+02    0.16667E+00
    0.15944E+02    0.16667E+00
    0.15941E+02    0.28404E+00
    0.15941E+02    0.28404E+00
    0.15941E+02    0.25350E+00
    0.15941E+02    0.26184E+00
    0.15941E+02    0.26184E+00
    0.15941E+02    0.26184E+00
    0.15941E+02    0.26744E+00
    0.15941E+02    0.26744E+00
    0.15941E+02    0.26744E+00
    0.15941E+02    0.20021E+00
    0.15938E+02    0.16972E+00
    0.15938E+02    0.16972E+00
    0.15936E+02    0.40183E+00
    0.15926E+02    0.26742E+00
    0.15926E+02    0.26742E+00
    0.15926E+02    0.25350E+00
    0.15926E+02    0.25350E+00
    0.15926E+02    0.18899E+00
    0.15926E+02    0.18899E+00
    0.15912E+02    0.25350E+00
    0.15912E+02    0.34874E+00
    0.15912E+02    0.34874E+00
    0.15912E+02    0.19458E+00
    0.15912E+02    0.19458E+00
    0.15901E+02    0.43787E+00
    0.15901E+02    0.41993E+00
    0.15897E+02    0.26179E+00
    0.15897E+02    0.26179E+00
    0.15897E+02    0.27300E+00
    0.15897E+02    0.18897E+00
    0.15897E+02    0.18897E+00
    0.15882E+02    0.26738E+00
    0.15882E+02    0.26738E+00
    0.15882E+02    0.25350E+00
    0.15882E+02    0.25350E+00
    0.15882E+02    0.34874E+00
    0.15882E+02    0.34874E+00
    0.15868E+02    0.26177E+00
    0.15868E+02    0.27297E+00
    0.15868E+02    0.27297E+00
    0.15868E+02    0.20014E+00
    0.15868E+02    0.20014E+00
    0.15868E+02    0.25350E+00
    0.15868E+02    0.25350E+00
    0.15868E+02    0.19454E+00
    0.15868E+02    0.19454E+00
    0.15868E+02    0.18894E+00
    0.15868E+02    0.18894E+00
    0.15865E+02    0.44699E+00
    0.15865E+02    0.44699E+00
    0.15865E+02    0.44699E+00
    0.15853E+02    0.25350E+00
    0.15853E+02    0.25350E+00
    0.15853E+02    0.26736E+00
    0.15853E+02    0.26736E+00
    0.15838E+02    0.25350E+00
    0.15838E+02    0.25350E+00
    0.15838E+02    0.27855E+00
    0.15838E+02    0.27855E+00
    0.15838E+02    0.27294E+00
    0.15838E+02    0.27294E+00
    0.15838E+02    0.27855E+00
    0.15838E+02    0.20012E+00
    0.15838E+02    0.20012E+00
    0.15838E+02    0.20012E+00
    0.15838E+02    0.25910E+00
    0.15838E+02    0.25910E+00
    0.15838E+02    0.16667E+00
    0.15838E+02    0.16667E+00
    0.15833E+02    0.29280E+00
    0.15833E+02    0.29280E+00
    0.15830E+02    0.49199E+00
    0.15830E+02    0.49199E+00
    0.15830E+02    0.47406E+00
    0.15830E+02    0.47406E+00
    0.15830E+02    0.47406E+00
    0.15830E+02    0.46509E+00
    0.15830E+02    0.46509E+00
    0.15824E+02    0.25910E+00
    0.15824E+02    0.25910E+00
    0.15809E+02    0.27852E+00
    0.15809E+02    0.27852E+00
    0.15809E+02    0.34874E+00
    0.15809E+02    0.34874E+00
    0.15809E+02    0.19449E+00
    0.15809E+02    0.18888E+00
    0.15809E+02    0.18888E+00
    0.15803E+02    0.14865E+00
    0.15803E+02    0.14865E+00
    0.15795E+02    0.50112E+00
    0.15794E+02    0.27290E+00
    0.15794E+02    0.26471E+00
    0.15794E+02    0.26471E+00
    0.15779E+02    0.26471E+00
    0.15779E+02    0.27849E+00
    0.15779E+02    0.26471E+00
    0.15779E+02    0.26471E+00
    0.15779E+02    0.20006E+00
    0.15779E+02    0.20006E+00
    0.15774E+02    0.16972E+00
    0.15774E+02    0.16972E+00
    0.15765E+02    0.25910E+00
    0.15765E+02    0.25910E+00
    0.15765E+02    0.35994E+00
    0.15765E+02    0.35994E+00
    0.15765E+02    0.18884E+00
    0.15765E+02    0.18884E+00
    0.15759E+02    0.51922E+00
    0.15759E+02    0.51922E+00
    0.15750E+02    0.27846E+00
    0.15750E+02    0.27846E+00
    0.15750E+02    0.20003E+00
    0.15750E+02    0.20003E+00
    0.15735E+02    0.27845E+00
    0.15735E+02    0.27845E+00
    0.15735E+02    0.27031E+00
    0.15735E+02    0.27031E+00
    0.15735E+02    0.20562E+00
    0.15735E+02    0.20562E+00
    0.15735E+02    0.26471E+00
    0.15735E+02    0.26471E+00
    0.15732E+02    0.16667E+00
    0.15725E+02    0.30157E+00
    0.15724E+02    0.55525E+00
    0.15724E+02    0.55525E+00
    0.15724E+02    0.54628E+00
    0.15724E+02    0.52834E+00
    0.15724E+02    0.52834E+00
    0.15721E+02    0.27031E+00
    0.15721E+02    0.27031E+00
    0.15721E+02    0.27844E+00
    0.15721E+02    0.27844E+00
    0.15721E+02    0.27283E+00
    0.15721E+02    0.27283E+00
    0.15721E+02    0.25910E+00
    0.15721E+02    0.25910E+00
    0.15721E+02    0.20001E+00
    0.15721E+02    0.19440E+00
    0.15721E+02    0.19440E+00
    0.15721E+02    0.19440E+00
    0.15721E+02    0.19440E+00
    0.15706E+02    0.27842E+00
    0.15706E+02    0.27842E+00
    0.15706E+02    0.20559E+00
    0.15706E+02    0.20559E+00
    0.15706E+02    0.35994E+00
    0.15706E+02    0.35994E+00
    0.15697E+02    0.14865E+00
    0.15692E+02    0.16972E+00
    0.15692E+02    0.16972E+00
    0.15691E+02    0.27031E+00
    0.15691E+02    0.27031E+00
    0.15691E+02    0.27841E+00
    0.15691E+02    0.27841E+00
    0.15691E+02    0.27281E+00
    0.15691E+02    0.27281E+00
    0.15691E+02    0.26471E+00
    0.15689E+02    0.60025E+00
    0.15689E+02    0.60025E+00
    0.15689E+02    0.57334E+00
    0.15689E+02    0.57334E+00
    0.15689E+02    0.30149E+00
    0.15689E+02    0.30149E+00
    0.15676E+02    0.19996E+00
    0.15676E+02    0.19996E+00
    0.15662E+02    0.27031E+00
    0.15662E+02    0.27031E+00
    0.15662E+02    0.27838E+00
    0.15662E+02    0.27838E+00
    0.15662E+02    0.27031E+00
    0.15662E+02    0.27031E+00
    0.15662E+02    0.20555E+00
    0.15662E+02    0.20555E+00
    0.15662E+02    0.36555E+00
    0.15662E+02    0.36555E+00
    0.15661E+02    0.14865E+00
    0.15657E+02    0.77977E+00
    0.15654E+02    0.63628E+00
    0.15647E+02    0.27837E+00
    0.15647E+02    0.27837E+00
    0.15647E+02    0.25910E+00
    0.15647E+02    0.25910E+00
    0.15647E+02    0.19433E+00
    0.15632E+02    0.26471E+00
    0.15628E+02    0.11835E+01
    0.15628E+02    0.11835E+01
    0.15628E+02    0.11745E+01
    0.15628E+02    0.11566E+01
    0.15628E+02    0.11566E+01
    0.15627E+02    0.11207E+01
    0.15627E+02    0.11207E+01
    0.15627E+02    0.10938E+01
    0.15627E+02    0.10938E+01
    0.15627E+02    0.10848E+01
    0.15627E+02    0.10848E+01
    0.15626E+02    0.10490E+01
    0.15626E+02    0.10310E+01
    0.15626E+02    0.10310E+01
    0.15625E+02    0.16667E+00
    0.15625E+02    0.16667E+00
    0.15625E+02    0.10131E+01
    0.15625E+02    0.10131E+01
    0.15625E+02    0.98619E+00
    0.15625E+02    0.96825E+00
    0.15625E+02    0.96825E+00
    0.15624E+02    0.95032E+00
    0.15624E+02    0.95032E+00
    0.15624E+02    0.93238E+00
    0.15624E+02    0.91444E+00
    0.15624E+02    0.91444E+00
    0.15624E+02    0.90548E+00
    0.15624E+02    0.90548E+00
    0.15623E+02    0.89651E+00
    0.15623E+02    0.87857E+00
    0.15623E+02    0.87857E+00
    0.15623E+02    0.86064E+00
    0.15623E+02    0.86064E+00
    0.15623E+02    0.86064E+00
    0.15623E+02    0.85167E+00
    0.15623E+02    0.85167E+00
    0.15622E+02    0.83373E+00
    0.15622E+02    0.81580E+00
    0.15622E+02    0.81580E+00
    0.15622E+02    0.79786E+00
    0.15622E+02    0.79786E+00
    0.15621E+02    0.77096E+00
    0.15621E+02    0.74405E+00
    0.15621E+02    0.74405E+00
    0.15620E+02    0.73509E+00
    0.15620E+02    0.73509E+00
    0.15620E+02    0.71715E+00
    0.15620E+02    0.70818E+00
    0.15620E+02    0.70818E+00
    0.15620E+02    0.69025E+00
    0.15620E+02    0.69025E+00
    0.15620E+02    0.68128E+00
    0.15618E+02    0.27834E+00
    0.15618E+02    0.27031E+00
    0.15618E+02    0.27031E+00
    0.15618E+02    0.20551E+00
    0.15618E+02    0.20551E+00
    0.15618E+02    0.37115E+00
    0.15618E+02    0.19991E+00
    0.15617E+02    0.30132E+00
    0.15617E+02    0.30132E+00
    0.15603E+02    0.27031E+00
    0.15603E+02    0.27031E+00
    0.15594E+02    0.12285E+01
    0.15594E+02    0.12285E+01
    0.15593E+02    0.12105E+01
    0.15593E+02    0.12016E+01
    0.15593E+02    0.12016E+01
    0.15588E+02    0.27271E+00
