7.00000E+00 3.00000E-01 1.35000E+00
8.00000E+00 4.00000E-01 1.35000E+00
9.00000E+00 6.00000E-01 1.35000E+00
1.00000E+01 8.00000E-01 1.35000E+00
1.10000E+01 1.05000E+00 1.35000E+00    
1.20000E+01 1.35000E+00 1.35000E+00
