    1.50000E+00    8.00000E+05    1.34266E+08    4.59820E+00    5.13765E-01    6.80449E-01    6.57045E+00   -1.04836E+01    6.56365E-01    1.08185E+05    1.18118E+00    8.00000E-02    3.72091E-02    3.67856E-01    1.71095E-01
    1.50000E+00    8.00000E+05    1.49620E+08    4.32762E+00    4.92195E-01    5.74905E-01    1.13040E+01   -1.61173E+01    1.27642E+00    1.03318E+05    1.08867E+00    8.00000E-02    3.43410E-02    3.46210E-01    1.48615E-01
    1.50000E+00    8.00000E+05    1.64974E+08    4.07270E+00    4.65494E-01    4.78154E-01    1.56180E+01   -2.12439E+01    1.98149E+00    9.65509E+04    1.06799E+00    8.00000E-02    3.15393E-02    3.25816E-01    1.28450E-01
    1.50000E+00    8.00000E+05    1.80328E+08    3.83181E+00    4.35592E-01    3.88989E-01    1.95733E+01   -2.59379E+01    2.77712E+00    8.78392E+04    1.06726E+00    8.00000E-02    2.87692E-02    3.06545E-01    1.10238E-01
    1.50000E+00    8.00000E+05    1.95682E+08    3.60360E+00    4.03968E-01    3.06433E-01    2.32189E+01   -3.02588E+01    3.67044E+00    7.70962E+04    1.07436E+00    8.00000E-02    2.59995E-02    2.88288E-01    9.36918E-02
    1.50000E+00    8.00000E+05    2.11036E+08    3.38689E+00    3.71743E-01    2.29682E-01    2.65945E+01   -3.42549E+01    4.67036E+00    6.41957E+04    1.08503E+00    8.00000E-02    2.22871E-02    2.70951E-01    7.54839E-02
    1.50000E+00    8.00000E+05    2.26390E+08    3.18070E+00    3.39764E-01    1.58070E-01    2.97330E+01   -3.79662E+01    5.78768E+00    4.89707E+04    1.09745E+00    8.00000E-02    1.83132E-02    2.54456E-01    5.82489E-02
    1.50000E+00    8.00000E+05    2.41743E+08    2.98414E+00    3.08658E-01    9.10353E-02    3.26616E+01   -4.14256E+01    7.03544E+00    3.12093E+04    1.11071E+00    8.00000E-02    1.41418E-02    2.38731E-01    4.22010E-02
    1.50000E+00    8.00000E+05    2.57097E+08    2.79645E+00    2.78885E-01    2.81017E-02    3.54033E+01   -4.46611E+01    8.42929E+00    1.06488E+04    1.12433E+00    8.00000E-02    9.73142E-03    2.23716E-01    2.72135E-02
    1.50000E+00    8.00000E+05    2.72451E+08    2.61696E+00    2.50773E-01   -3.11384E-02    3.79777E+01   -4.76963E+01    9.98805E+00   -1.30338E+04    1.13806E+00    8.00000E-02    5.03547E-03    2.09357E-01    1.31776E-02
