    1.50000E+00    1.10000E+06    7.17576E+07    3.67856E+00    5.13765E-01    5.63885E-01    2.82080E+00   -4.09718E+00    4.25047E-01    1.35231E+05    1.18118E+00    1.00000E-01    4.65113E-02    3.67856E-01    1.71095E-01
    1.50000E+00    1.10000E+06    7.99634E+07    3.46210E+00    4.92195E-01    4.76421E-01    4.85300E+00   -6.29894E+00    8.26579E-01    1.29147E+05    1.08867E+00    1.00000E-01    4.29262E-02    3.46210E-01    1.48615E-01
    1.50000E+00    1.10000E+06    8.81691E+07    3.25816E+00    4.65494E-01    3.96244E-01    6.70504E+00   -8.30251E+00    1.28317E+00    1.20689E+05    1.06799E+00    1.00000E-01    3.94241E-02    3.25816E-01    1.28450E-01
    1.50000E+00    1.10000E+06    9.63749E+07    3.06545E+00    4.35592E-01    3.22353E-01    8.40311E+00   -1.01370E+01    1.79840E+00    1.09799E+05    1.06726E+00    1.00000E-01    3.59615E-02    3.06545E-01    1.10238E-01
    1.50000E+00    1.10000E+06    1.04581E+08    2.88288E+00    4.03968E-01    2.53939E-01    9.96823E+00   -1.18257E+01    2.37690E+00    9.63702E+04    1.07436E+00    1.00000E-01    3.24994E-02    2.88288E-01    9.36918E-02
    1.50000E+00    1.10000E+06    1.12786E+08    2.70951E+00    3.71743E-01    1.90337E-01    1.14175E+01   -1.33874E+01    3.02442E+00    8.02446E+04    1.08503E+00    1.00000E-01    2.78588E-02    2.70951E-01    7.54839E-02
    1.50000E+00    1.10000E+06    1.20992E+08    2.54456E+00    3.39764E-01    1.30992E-01    1.27649E+01   -1.48379E+01    3.74798E+00    6.12133E+04    1.09745E+00    1.00000E-01    2.28915E-02    2.54456E-01    5.82489E-02
    1.50000E+00    1.10000E+06    1.29198E+08    2.38731E+00    3.08658E-01    7.54405E-02    1.40221E+01   -1.61899E+01    4.55600E+00    3.90116E+04    1.11071E+00    1.00000E-01    1.76772E-02    2.38731E-01    4.22010E-02
    1.50000E+00    1.10000E+06    1.37404E+08    2.23716E+00    2.78885E-01    2.32877E-02    1.51992E+01   -1.74544E+01    5.45863E+00    1.33110E+04    1.12433E+00    1.00000E-01    1.21643E-02    2.23716E-01    2.72135E-02
    1.50000E+00    1.10000E+06    1.45609E+08    2.09357E+00    2.50773E-01   -2.58043E-02    1.63044E+01   -1.86406E+01    6.46804E+00   -1.62922E+04    1.13806E+00    1.00000E-01    6.29433E-03    2.09357E-01    1.31776E-02
