    5.76018E+02    3.48653E+02    3.59207E+02    3.37874E+02
    6.14631E+02    3.52695E+02    3.56512E+02    3.49102E+02
    6.46426E+02    3.47979E+02    3.53368E+02    3.42590E+02
    7.01242E+02    3.50898E+02    3.54042E+02    3.47979E+02
    7.48621E+02    3.44611E+02    3.48204E+02    3.41243E+02
    7.91563E+02    3.56287E+02    3.63698E+02    3.48428E+02
    8.52734E+02    3.29341E+02    3.36527E+02    3.22605E+02
    8.92819E+02    2.78817E+02    2.90045E+02    2.67590E+02
