    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    9.94219E-03    4.48769E-03    2.37133E-02    1.15793E-02    3.00000E-01    7.41885E+02    4.04375E-01    4.25550E-02    8.26482E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.13074E-02    9.20760E-03    4.32343E-02    2.37578E-02    3.00000E-01    7.03699E+02    4.26318E-01    8.41605E-02    7.96650E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.17365E-02    7.32078E-03    4.86875E-02    1.88894E-02    3.00000E-01    8.91766E+02    3.36411E-01    6.62060E-02    7.88216E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.18148E-02    8.46522E-03    4.96507E-02    2.18423E-02    3.00000E-01    8.23031E+02    3.64506E-01    7.64107E-02    7.86722E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.23405E-02    8.85057E-03    5.58978E-02    2.28366E-02    3.00000E-01    8.71718E+02    3.44148E-01    7.89014E-02    7.76996E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.26710E-02    1.13320E-02    5.96330E-02    2.92393E-02    3.00000E-01    7.77208E+02    3.85997E-01    1.00263E-01    7.71151E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.30169E-02    1.11658E-02    6.33965E-02    2.88106E-02    3.00000E-01    8.22076E+02    3.64930E-01    9.80355E-02    7.65239E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.37064E-02    1.58044E-02    7.04877E-02    4.07790E-02    3.00000E-01    7.05609E+02    4.25165E-01    1.36730E-01    7.54038E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.38722E-02    1.31870E-02    7.21178E-02    3.40256E-02    3.00000E-01    8.12530E+02    3.69217E-01    1.13695E-01    7.51452E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.41369E-02    1.36608E-02    7.46628E-02    3.52483E-02    3.00000E-01    8.15394E+02    3.67920E-01    1.17146E-01    7.47405E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.43011E-02    1.16145E-02    7.62079E-02    2.99682E-02    3.00000E-01    9.22315E+02    3.25268E-01    9.92699E-02    7.44942E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.43864E-02    1.53464E-02    7.69997E-02    3.95975E-02    3.00000E-01    7.72434E+02    3.88383E-01    1.30945E-01    7.43679E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.48175E-02    1.35021E-02    8.09051E-02    3.48388E-02    3.00000E-01    8.75537E+02    3.42647E-01    1.14240E-01    7.37431E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.49053E-02    1.78119E-02    8.16809E-02    4.59590E-02    3.00000E-01    7.31384E+02    4.10181E-01    1.50450E-01    7.36187E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.55907E-02    1.95888E-02    8.75181E-02    5.05439E-02    3.00000E-01    7.24702E+02    4.13963E-01    1.63347E-01    7.26790E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.56700E-02    1.79947E-02    8.81691E-02    4.64307E-02    3.00000E-01    7.73389E+02    3.87903E-01    1.49837E-01    7.25739E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.59351E-02    2.06886E-02    9.03139E-02    5.33816E-02    3.00000E-01    7.16110E+02    4.18930E-01    1.71445E-01    7.22269E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.60179E-02    1.97705E-02    9.09736E-02    5.10126E-02    3.00000E-01    7.43795E+02    4.03337E-01    1.63594E-01    7.21200E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.61047E-02    1.73393E-02    9.16600E-02    4.47397E-02    3.00000E-01    8.19212E+02    3.66205E-01    1.43256E-01    7.20086E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.70440E-02    1.64519E-02    9.87620E-02    4.24498E-02    3.00000E-01    9.03222E+02    3.32144E-01    1.33740E-01    7.08518E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.71320E-02    2.20634E-02    9.93989E-02    5.69288E-02    3.00000E-01    7.42840E+02    4.03855E-01    1.79093E-01    7.07476E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.73011E-02    2.03780E-02    1.00609E-01    5.25801E-02    3.00000E-01    7.93437E+02    3.78102E-01    1.64949E-01    7.05494E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.73877E-02    1.71324E-02    1.01223E-01    4.42056E-02    3.00000E-01    8.97494E+02    3.34264E-01    1.38479E-01    7.04488E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.80699E-02    1.84960E-02    1.05907E-01    4.77242E-02    3.00000E-01    8.86038E+02    3.38586E-01    1.47867E-01    6.96784E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.87627E-02    2.76808E-02    1.10412E-01    7.14231E-02    3.00000E-01    6.93198E+02    4.32777E-01    2.18928E-01    6.89333E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.89338E-02    2.47416E-02    1.11488E-01    6.38393E-02    3.00000E-01    7.58115E+02    3.95719E-01    1.95176E-01    6.87548E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.94430E-02    1.87802E-02    1.14610E-01    4.84573E-02    3.00000E-01    9.39499E+02    3.19319E-01    1.47029E-01    6.82355E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.94502E-02    3.00273E-02    1.14653E-01    7.74776E-02    3.00000E-01    6.76014E+02    4.43778E-01    2.35058E-01    6.82283E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.96118E-02    2.22767E-02    1.15619E-01    5.74792E-02    3.00000E-01    8.43079E+02    3.55839E-01    1.73973E-01    6.80672E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.97020E-02    2.74078E-02    1.16154E-01    7.07188E-02    3.00000E-01    7.31384E+02    4.10181E-01    2.13765E-01    6.79779E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.97883E-02    1.98822E-02    1.16661E-01    5.13007E-02    3.00000E-01    9.18496E+02    3.26621E-01    1.54876E-01    6.78932E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.02164E-02    2.08571E-02    1.19135E-01    5.38163E-02    3.00000E-01    9.06086E+02    3.31094E-01    1.61480E-01    6.74792E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.03860E-02    2.07258E-02    1.20095E-01    5.34775E-02    3.00000E-01    9.16587E+02    3.27301E-01    1.60081E-01    6.73183E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.04739E-02    3.10560E-02    1.20587E-01    8.01320E-02    3.00000E-01    6.91289E+02    4.33972E-01    2.39574E-01    6.72357E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.05545E-02    2.75433E-02    1.21036E-01    7.10683E-02    3.00000E-01    7.57160E+02    3.96217E-01    2.12238E-01    6.71602E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.06431E-02    3.00636E-02    1.21527E-01    7.75713E-02    3.00000E-01    7.13246E+02    4.20612E-01    2.31374E-01    6.70777E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.06457E-02    2.16203E-02    1.21542E-01    5.57856E-02    3.00000E-01    9.00358E+02    3.33201E-01    1.66387E-01    6.70753E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.18441E-02    2.60884E-02    1.27897E-01    6.73144E-02    3.00000E-01    8.28759E+02    3.61987E-01    1.97562E-01    6.60027E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.19285E-02    2.80072E-02    1.28326E-01    7.22652E-02    3.00000E-01    7.90573E+02    3.79472E-01    2.11859E-01    6.59300E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.32986E-02    2.38237E-02    1.34972E-01    6.14709E-02    3.00000E-01    9.28998E+02    3.22929E-01    1.77120E-01    6.47982E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.38127E-02    2.89692E-02    1.37324E-01    7.47476E-02    3.00000E-01    8.23986E+02    3.64084E-01    2.14036E-01    6.43953E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.39866E-02    2.77362E-02    1.38103E-01    7.15661E-02    3.00000E-01    8.54535E+02    3.51068E-01    2.04500E-01    6.42616E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.45836E-02    3.07530E-02    1.40718E-01    7.93502E-02    3.00000E-01    8.08711E+02    3.70961E-01    2.25156E-01    6.38118E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.57805E-02    2.77654E-02    1.45696E-01    7.16415E-02    3.00000E-01    9.00358E+02    3.33201E-01    2.00540E-01    6.29509E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.75829E-02    3.21445E-02    1.52600E-01    8.29406E-02    3.00000E-01    8.50716E+02    3.52644E-01    2.27729E-01    6.17472E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.79266E-02    3.56080E-02    1.53844E-01    9.18772E-02    3.00000E-01    7.96301E+02    3.76742E-01    2.51375E-01    6.15291E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    2.80953E-02    4.57582E-02    1.54446E-01    1.18067E-01    3.00000E-01    6.59785E+02    4.54693E-01    3.22476E-01    6.14233E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    3.06653E-02    5.19590E-02    1.63029E-01    1.34067E-01    3.00000E-01    6.32100E+02    4.74608E-01    3.57131E-01    5.99063E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    3.25495E-02    3.86816E-02    1.68695E-01    9.98079E-02    3.00000E-01    8.27804E+02    3.62404E-01    2.61380E-01    5.88943E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    3.65735E-02    3.86771E-02    1.79360E-01    9.97962E-02    3.00000E-01    8.87947E+02    3.37858E-01    2.52789E-01    5.69652E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    3.72585E-02    3.99961E-02    1.81009E-01    1.03200E-01    3.00000E-01    8.75537E+02    3.42647E-01    2.60028E-01    5.66639E+00
    1.50000E+00    1.10000E+06    8.69147E+07    2.58024E+00    1.43143E-01    8.28739E-02    2.71547E-01    2.13835E-01    3.00000E-01    8.95121E+02    3.35150E-01    3.66780E-01    3.85739E+00
