    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    1.91424E-02    1.66234E-02    2.33993E-02    3.88988E-02    3.10223E-01    5.07843E-01    6.10864E-01    1.34959E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    1.91424E-02    1.66091E-02    2.69917E-02    3.88654E-02    3.04366E-01    5.56863E-01    5.46572E-01    1.34843E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.00916E-02    1.07133E-02    1.44627E-02    2.50690E-02    3.31600E-01    5.18627E-01    6.39381E-01    8.57824E-02
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.04081E-02    1.56671E-02    2.25678E-02    3.66610E-02    3.20246E-01    5.32353E-01    6.01567E-01    1.24890E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.04081E-02    1.54695E-02    2.31401E-02    3.61986E-02    3.19287E-01    5.46078E-01    5.84691E-01    1.23314E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.04081E-02    2.01973E-02    3.47583E-02    4.72618E-02    2.99818E-01    5.81373E-01    5.15707E-01    1.61002E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.04081E-02    2.00397E-02    2.96984E-02    4.68930E-02    3.08297E-01    5.30392E-01    5.81263E-01    1.59746E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.10409E-02    1.52188E-02    2.16570E-02    3.56120E-02    3.26011E-01    5.36275E-01    6.07918E-01    1.20262E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.13573E-02    1.66104E-02    2.43901E-02    3.88684E-02    3.23433E-01    5.47059E-01    5.91221E-01    1.30701E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.13573E-02    1.43878E-02    2.12884E-02    3.36675E-02    3.28733E-01    5.55882E-01    5.91372E-01    1.13212E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.16737E-02    2.19322E-02    3.72792E-02    5.13214E-02    3.03315E-01    5.86275E-01    5.17360E-01    1.71852E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.16737E-02    1.91277E-02    2.83685E-02    4.47587E-02    3.18637E-01    5.47059E-01    5.82455E-01    1.49877E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.16737E-02    1.63409E-02    2.43069E-02    3.82376E-02    3.25621E-01    5.55882E-01    5.85774E-01    1.28040E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.16737E-02    2.39258E-02    3.72734E-02    5.59864E-02    3.03325E-01    5.50000E-01    5.51500E-01    1.87473E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.16737E-02    2.45005E-02    4.18625E-02    5.73312E-02    2.95434E-01    5.79412E-01    5.09886E-01    1.91976E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.19901E-02    2.11985E-02    3.48367E-02    4.96045E-02    3.09431E-01    5.80392E-01    5.33141E-01    1.65416E-01
    1.50000E+00    1.10000E+06    1.09043E+08    2.34000E+00    2.19901E-02    1.94497E-02    3.05343E-02    4.55123E-02    3.16875E-01    5.69608E-01    5.56304E-01    1.51770E-01
