    1.51054E+03    3.64769E+02    6.74590E+02    1.02722E+03
    1.51109E+03    3.48206E+02    7.71311E+02    1.11938E+03
    1.51112E+03    3.50627E+02    7.77049E+02    1.12719E+03
    1.51122E+03    3.52213E+02    7.94262E+02    1.15190E+03
    1.51141E+03    3.71370E+02    8.27049E+02    1.18382E+03
    1.51278E+03    3.46687E+02    7.67213E+02    1.11408E+03
    1.51282E+03    3.42186E+02    7.74590E+02    1.12379E+03
    1.51327E+03    3.17233E+02    8.52459E+02    1.18197E+03
    1.51401E+03    3.65440E+02    6.82787E+02    1.03479E+03
    1.51461E+03    3.41976E+02    7.87705E+02    1.14247E+03
    1.51491E+03    3.45880E+02    8.39344E+02    1.18520E+03
    1.51794E+03    3.44334E+02    7.70492E+02    1.11830E+03
    1.51798E+03    3.43130E+02    7.76230E+02    1.12605E+03
    1.51836E+03    3.54521E+02    8.42623E+02    1.18473E+03
    1.51840E+03    3.33688E+02    8.50000E+02    1.18280E+03
    1.52009E+03    3.35989E+02    8.46721E+02    1.18378E+03
    1.52266E+03    3.63984E+02    6.95082E+02    1.04584E+03
    1.52326E+03    3.46551E+02    8.00820E+02    1.16087E+03
    1.52328E+03    3.68955E+02    8.04918E+02    1.16603E+03
    1.52331E+03    3.69858E+02    8.09836E+02    1.17159E+03
    1.52335E+03    3.71121E+02    8.16393E+02    1.17768E+03
    1.52424E+03    3.41542E+02    6.72131E+02    1.02491E+03
    1.52426E+03    3.38051E+02    6.75410E+02    1.02798E+03
    1.52509E+03    3.65456E+02    8.21311E+02    1.18111E+03
    1.52513E+03    3.67271E+02    8.27869E+02    1.18409E+03
    1.52689E+03    3.53988E+02    8.35246E+02    1.18535E+03
    1.52691E+03    3.52035E+02    8.40164E+02    1.18511E+03
    1.52868E+03    3.40638E+02    8.49180E+02    1.18306E+03
    1.52943E+03    3.67195E+02    6.80328E+02    1.03254E+03
    1.52949E+03    3.62781E+02    6.91803E+02    1.04293E+03
    1.53037E+03    3.31113E+02    8.45082E+02    1.18420E+03
    1.53044E+03    3.18127E+02    8.56557E+02    1.18049E+03
    1.53118E+03    3.47161E+02    6.86885E+02    1.03852E+03
    1.53385E+03    3.28803E+02    8.53279E+02    1.18168E+03
    1.53389E+03    3.21060E+02    8.60656E+02    1.17898E+03
    1.53467E+03    3.60940E+02    6.96721E+02    1.04728E+03
    1.53539E+03    3.56037E+02    8.23770E+02    1.18245E+03
    1.53553E+03    3.45191E+02    8.48361E+02    1.18331E+03
    1.53739E+03    2.95192E+02    8.72951E+02    1.17506E+03
    1.53812E+03    3.47511E+02    7.00820E+02    1.05087E+03
    1.53879E+03    3.61791E+02    8.18852E+02    1.17952E+03
    1.53900E+03    3.24096E+02    8.55738E+02    1.18080E+03
    1.53904E+03    3.08598E+02    8.63115E+02    1.17810E+03
    1.54066E+03    3.29467E+02    8.45082E+02    1.18420E+03
    1.54084E+03    2.86717E+02    8.77049E+02    1.17415E+03
    1.54241E+03    3.31661E+02    8.52459E+02    1.18197E+03
    1.54245E+03    3.29641E+02    8.59016E+02    1.17959E+03
    1.54333E+03    3.34453E+02    7.12295E+02    1.06076E+03
    1.54343E+03    3.46911E+02    7.30328E+02    1.07621E+03
    1.54421E+03    3.09451E+02    8.67213E+02    1.17671E+03
    1.54516E+03    3.59235E+02    7.32787E+02    1.07836E+03
    1.54582E+03    3.42394E+02    8.48361E+02    1.18331E+03
    1.54750E+03    3.43744E+02    8.42623E+02    1.18473E+03
    1.54765E+03    3.19069E+02    8.68852E+02    1.17620E+03
    1.54830E+03    3.55752E+02    6.82787E+02    1.03479E+03
    1.54833E+03    3.61811E+02    6.87705E+02    1.03926E+03
    1.54835E+03    3.40917E+02    6.91803E+02    1.04293E+03
    1.54848E+03    3.39604E+02    7.13934E+02    1.06216E+03
    1.54934E+03    3.19213E+02    8.64754E+02    1.17753E+03
    1.55104E+03    3.06121E+02    8.61475E+02    1.17868E+03
    1.55196E+03    3.34623E+02    7.22951E+02    1.06984E+03
    1.55354E+03    3.43496E+02    6.99180E+02    1.04944E+03
    1.55444E+03    3.06782E+02    8.58197E+02    1.17989E+03
    1.55460E+03    2.84410E+02    8.86066E+02    1.17305E+03
    1.55518E+03    3.37437E+02    6.86885E+02    1.03852E+03
    1.55541E+03    3.52608E+02    7.27049E+02    1.07336E+03
    1.55791E+03    3.25908E+02    8.64754E+02    1.17753E+03
    1.56028E+03    3.44474E+02    6.79508E+02    1.03178E+03
    1.56030E+03    3.42433E+02    6.82787E+02    1.03479E+03
    1.56226E+03    3.40953E+02    7.26230E+02    1.07266E+03
    1.56229E+03    3.57384E+02    7.31148E+02    1.07692E+03
    1.56303E+03    3.22888E+02    8.60656E+02    1.17898E+03
    1.56309E+03    2.94738E+02    8.70492E+02    1.17572E+03
    1.56403E+03    3.50653E+02    7.36066E+02    1.08128E+03
    1.56737E+03    3.43948E+02    7.19672E+02    1.06705E+03
    1.56771E+03    3.48116E+02    7.80328E+02    1.13181E+03
    1.57011E+03    2.74303E+02    8.99180E+02    1.17349E+03
    1.57177E+03    2.72207E+02    8.90164E+02    1.17295E+03
    1.57430E+03    3.48095E+02    7.33607E+02    1.07909E+03
    1.57520E+03    2.93149E+02    8.90164E+02    1.17295E+03
    1.57696E+03    2.77014E+02    8.99180E+02    1.17349E+03
    1.57804E+03    3.68054E+02    7.86885E+02    1.14128E+03
    1.57858E+03    2.93114E+02    8.81967E+02    1.17340E+03
    1.57860E+03    2.76426E+02    8.86066E+02    1.17305E+03
    1.58115E+03    3.60172E+02    7.31967E+02    1.07764E+03
    1.58140E+03    3.46769E+02    7.75410E+02    1.12492E+03
    1.58558E+03    2.57255E+02    9.06557E+02    1.17456E+03
    1.58802E+03    3.47334E+02    7.34426E+02    1.07981E+03
    1.58830E+03    3.44755E+02    7.81967E+02    1.13416E+03
    1.59232E+03    2.86637E+02    8.86066E+02    1.17305E+03
    1.59373E+03    3.51294E+02    8.32787E+02    1.18516E+03
    1.59408E+03    2.91874E+02    8.95082E+02    1.17312E+03
    1.59414E+03    2.58835E+02    9.04098E+02    1.17415E+03
    1.59663E+03    3.35780E+02    7.40984E+02    1.08577E+03
    1.59714E+03    3.48996E+02    8.30328E+02    1.18475E+03
    1.59728E+03    3.31171E+02    8.54098E+02    1.18139E+03
    1.59893E+03    3.29926E+02    8.43443E+02    1.18457E+03
    1.59928E+03    2.74592E+02    9.04098E+02    1.17415E+03
    1.60061E+03    3.51269E+02    8.37705E+02    1.18532E+03
    1.60082E+03    3.09173E+02    8.74590E+02    1.17467E+03
    1.60180E+03    3.36985E+02    7.45902E+02    1.09045E+03
    1.60202E+03    3.52575E+02    7.84426E+02    1.13771E+03
    1.60231E+03    3.46781E+02    8.35246E+02    1.18535E+03
    1.60251E+03    2.97381E+02    8.69672E+02    1.17596E+03
    1.60259E+03    2.76371E+02    8.82787E+02    1.17331E+03
    1.60371E+03    3.63535E+02    7.80328E+02    1.13181E+03
    1.60434E+03    2.81397E+02    8.89344E+02    1.17295E+03
    1.60728E+03    3.50370E+02    8.04918E+02    1.16603E+03
    1.60755E+03    3.45133E+02    8.50820E+02    1.18253E+03
    1.60759E+03    3.19001E+02    8.58197E+02    1.17989E+03
    1.60781E+03    2.64717E+02    8.97541E+02    1.17332E+03
    1.60783E+03    2.85156E+02    9.00000E+02    1.17359E+03
    1.60867E+03    3.32286E+02    7.47541E+02    1.09206E+03
    1.61053E+03    3.38771E+02    7.73770E+02    1.12268E+03
    1.61058E+03    3.38968E+02    7.81148E+02    1.13298E+03
    1.61113E+03    2.92094E+02    8.77869E+02    1.17400E+03
    1.61239E+03    3.52108E+02    7.99180E+02    1.15870E+03
    1.61262E+03    3.34912E+02    8.39344E+02    1.18520E+03
    1.61281E+03    3.10607E+02    8.72951E+02    1.17506E+03
    1.61299E+03    2.68714E+02    9.04098E+02    1.17415E+03
    1.61554E+03    3.40007E+02    7.49180E+02    1.09370E+03
    1.61570E+03    3.49034E+02    7.77869E+02    1.12833E+03
    1.61608E+03    3.48386E+02    8.45082E+02    1.18420E+03
    1.61637E+03    2.90230E+02    8.95902E+02    1.17318E+03
    1.61790E+03    3.20643E+02    8.62295E+02    1.17839E+03
    1.61793E+03    3.00955E+02    8.67213E+02    1.17671E+03
    1.61803E+03    2.92369E+02    8.86066E+02    1.17305E+03
    1.61895E+03    3.56799E+02    7.46721E+02    1.09125E+03
    1.61961E+03    3.09712E+02    8.61475E+02    1.17868E+03
    1.61972E+03    3.03176E+02    8.81148E+02    1.17350E+03
    1.61978E+03    2.81107E+02    8.90984E+02    1.17295E+03
    1.61983E+03    2.73046E+02    9.00820E+02    1.17369E+03
    1.61986E+03    2.71692E+02    9.05738E+02    1.17442E+03
    1.62106E+03    3.70963E+02    8.15574E+02    1.17701E+03
    1.62129E+03    3.32733E+02    8.55738E+02    1.18080E+03
    1.62141E+03    2.96955E+02    8.76230E+02    1.17432E+03
    1.62254E+03    3.62742E+02    7.74590E+02    1.12379E+03
    1.62296E+03    3.37857E+02    8.49180E+02    1.18306E+03
    1.62330E+03    2.65506E+02    9.07377E+02    1.17470E+03
    1.62428E+03    3.60540E+02    7.78689E+02    1.12949E+03
    1.62430E+03    3.58585E+02    7.83607E+02    1.13652E+03
    1.62481E+03    3.09208E+02    8.72131E+02    1.17527E+03
    1.62493E+03    2.94987E+02    8.92623E+02    1.17300E+03
    1.62580E+03    3.58182E+02    7.45902E+02    1.09045E+03
    1.62648E+03    3.23309E+02    8.64754E+02    1.17753E+03
    1.62659E+03    2.83299E+02    8.83607E+02    1.17323E+03
    1.62662E+03    2.85556E+02    8.88525E+02    1.17296E+03
    1.62670E+03    2.71182E+02    9.03279E+02    1.17403E+03
    1.62846E+03    2.52769E+02    9.10656E+02    1.17532E+03
    1.62953E+03    3.56354E+02    7.97541E+02    1.15647E+03
    1.62993E+03    3.09649E+02    8.68852E+02    1.17620E+03
    1.62999E+03    3.07431E+02    8.77869E+02    1.17400E+03
    1.63010E+03    2.73982E+02    8.97541E+02    1.17332E+03
    1.63133E+03    3.68661E+02    8.12295E+02    1.17406E+03
    1.63340E+03    3.11158E+02    8.74590E+02    1.17467E+03
    1.63355E+03    2.78625E+02    9.01639E+02    1.17380E+03
    1.63358E+03    2.76347E+02    9.07377E+02    1.17470E+03
    1.63456E+03    3.56661E+02    7.77869E+02    1.12833E+03
    1.63466E+03    3.65557E+02    7.95902E+02    1.15421E+03
    1.63477E+03    3.47009E+02    8.15574E+02    1.17701E+03
    1.63521E+03    2.92748E+02    8.91803E+02    1.17297E+03
    1.63631E+03    3.54400E+02    7.85246E+02    1.13890E+03
    1.63688E+03    2.88519E+02    8.83607E+02    1.17323E+03
    1.63690E+03    2.72228E+02    8.87705E+02    1.17298E+03
    1.63703E+03    2.71728E+02    9.09836E+02    1.17516E+03
    1.63704E+03    2.62377E+02    9.13115E+02    1.17582E+03
    1.63848E+03    3.17802E+02    8.64754E+02    1.17753E+03
    1.63852E+03    3.08603E+02    8.72131E+02    1.17527E+03
    1.63867E+03    2.66768E+02    8.97541E+02    1.17332E+03
    1.63982E+03    3.71730E+02    7.98361E+02    1.15759E+03
    1.64028E+03    3.06149E+02    8.78689E+02    1.17386E+03
    1.64149E+03    3.68294E+02    7.91803E+02    1.14840E+03
    1.64208E+03    2.80129E+02    8.94262E+02    1.17307E+03
    1.64215E+03    2.57856E+02    9.05738E+02    1.17442E+03
    1.64336E+03    3.59182E+02    8.18852E+02    1.17952E+03
    1.64383E+03    2.88267E+02    9.00000E+02    1.17359E+03
    1.64389E+03    2.55477E+02    9.11475E+02    1.17549E+03
    1.64540E+03    2.97460E+02    8.75410E+02    1.17449E+03
    1.64548E+03    2.78074E+02    8.89344E+02    1.17295E+03
    1.64673E+03    3.62063E+02    8.08197E+02    1.16982E+03
    1.64677E+03    3.73004E+02    8.14754E+02    1.17631E+03
    1.64708E+03    3.05539E+02    8.68852E+02    1.17620E+03
    1.64717E+03    2.87756E+02    8.84426E+02    1.17316E+03
    1.64837E+03    3.67505E+02    7.95902E+02    1.15421E+03
    1.64841E+03    3.56477E+02    8.02459E+02    1.16298E+03
    1.64875E+03    3.07439E+02    8.62295E+02    1.17839E+03
    1.64885E+03    3.09195E+02    8.79508E+02    1.17373E+03
    1.65032E+03    3.38077E+02    8.36885E+02    1.18535E+03
    1.65052E+03    3.07057E+02    8.72131E+02    1.17527E+03
    1.65067E+03    2.80017E+02    8.96721E+02    1.17325E+03
    1.65071E+03    2.54383E+02    9.04918E+02    1.17428E+03
    1.65246E+03    2.49693E+02    9.10656E+02    1.17532E+03
    1.65361E+03    3.69969E+02    8.12295E+02    1.17406E+03
    1.65407E+03    2.87987E+02    8.91803E+02    1.17297E+03
    1.65575E+03    2.80698E+02    8.86885E+02    1.17301E+03
    1.65583E+03    2.70399E+02    9.00820E+02    1.17369E+03
    1.65587E+03    2.72130E+02    9.08197E+02    1.17485E+03
    1.65716E+03    3.57790E+02    8.32787E+02    1.18516E+03
    1.65762E+03    2.53866E+02    9.13115E+02    1.17582E+03
    1.65873E+03    3.71619E+02    8.07377E+02    1.16890E+03
    1.65911E+03    3.05347E+02    8.75410E+02    1.17449E+03
    1.65914E+03    3.04082E+02    8.79508E+02    1.17373E+03
    1.66053E+03    3.46916E+02    8.22951E+02    1.18203E+03
    1.66103E+03    2.52118E+02    9.10656E+02    1.17532E+03
    1.66105E+03    2.69982E+02    9.13934E+02    1.17600E+03
    1.66219E+03    3.65612E+02    8.13115E+02    1.17484E+03
    1.66266E+03    2.68696E+02    8.95902E+02    1.17318E+03
    1.66272E+03    2.60087E+02    9.05738E+02    1.17442E+03
    1.66399E+03    3.43655E+02    8.27869E+02    1.18409E+03
    1.66402E+03    3.48305E+02    8.33607E+02    1.18525E+03
    1.66612E+03    2.86433E+02    9.00820E+02    1.17369E+03
    1.66938E+03    3.16568E+02    8.72131E+02    1.17527E+03
    1.66948E+03    2.80298E+02    8.89344E+02    1.17295E+03
    1.66960E+03    2.58402E+02    9.09836E+02    1.17516E+03
    1.67083E+03    3.63545E+02    8.25410E+02    1.18319E+03
    1.67115E+03    2.85871E+02    8.81148E+02    1.17350E+03
    1.67251E+03    3.68978E+02    8.18852E+02    1.17952E+03
    1.67257E+03    3.62934E+02    8.30328E+02    1.18475E+03
    1.67295E+03    2.74201E+02    8.96721E+02    1.17325E+03
    1.67441E+03    3.22976E+02    8.52459E+02    1.18197E+03
    1.67472E+03    2.59500E+02    9.05738E+02    1.17442E+03
    1.67597E+03    3.43581E+02    8.24590E+02    1.18283E+03
    1.67631E+03    2.78606E+02    8.85246E+02    1.17310E+03
    1.67640E+03    2.87365E+02    9.00820E+02    1.17369E+03
    1.67645E+03    2.58310E+02    9.09016E+02    1.17500E+03
    1.67806E+03    2.91561E+02    8.90984E+02    1.17295E+03
    1.68114E+03    3.43512E+02    8.30328E+02    1.18475E+03
    1.68291E+03    3.41892E+02    8.40164E+02    1.18511E+03
    1.68331E+03    2.69019E+02    9.09016E+02    1.17500E+03
    1.68674E+03    2.54973E+02    9.10656E+02    1.17532E+03
    1.68973E+03    3.62223E+02    8.32787E+02    1.18516E+03
    1.69179E+03    2.69319E+02    8.93443E+02    1.17303E+03
    1.69675E+03    3.31847E+02    8.61475E+02    1.17868E+03
    1.69832E+03    3.41184E+02    8.36885E+02    1.18535E+03
    1.70011E+03    3.25883E+02    8.49180E+02    1.18306E+03
    1.70178E+03    3.32067E+02    8.40984E+02    1.18500E+03
    1.70186E+03    3.16640E+02    8.55738E+02    1.18080E+03
    1.70362E+03    3.17916E+02    8.63934E+02    1.17781E+03
    1.70526E+03    3.36493E+02    8.51639E+02    1.18225E+03
    1.70695E+03    3.45898E+02    8.46721E+02    1.18378E+03
    1.71219E+03    3.19761E+02    8.63934E+02    1.17781E+03
    1.71375E+03    3.56885E+02    8.36066E+02    1.18536E+03
    1.71393E+03    3.12433E+02    8.68852E+02    1.17620E+03
    1.79960E+03    3.46508E+02    5.59836E+02    9.02341E+02
    1.80141E+03    3.32964E+02    5.77049E+02    9.23320E+02
    1.80330E+03    3.53924E+02    6.07377E+02    9.58355E+02
    1.80529E+03    3.45183E+02    6.56557E+02    1.00993E+03
    1.80828E+03    3.41307E+02    5.79508E+02    9.26252E+02
    1.80986E+03    3.47694E+02    5.56557E+02    8.98256E+02
    1.81185E+03    3.39008E+02    6.03279E+02    9.53764E+02
    1.81864E+03    3.56745E+02    5.91803E+02    9.40671E+02
    1.81865E+03    3.50028E+02    5.94262E+02    9.43506E+02
    1.82410E+03    3.55037E+02    6.47541E+02    1.00096E+03
    1.83255E+03    3.55354E+02    6.27049E+02    9.79763E+02
    1.83430E+03    3.47915E+02    6.32787E+02    9.85812E+02
    1.83441E+03    3.59515E+02    6.51639E+02    1.00506E+03
    1.83767E+03    3.41668E+02    6.22131E+02    9.74508E+02
    1.84106E+03    3.41753E+02    6.16393E+02    9.68296E+02
    1.84287E+03    3.52546E+02    6.31967E+02    9.84953E+02
    1.84608E+03    3.60173E+02    5.95082E+02    9.44448E+02
    1.84756E+03    3.50261E+02    5.53279E+02    8.94142E+02
    1.84763E+03    3.45738E+02    5.66393E+02    9.10426E+02
    1.84794E+03    3.59354E+02    6.19672E+02    9.71856E+02
    1.84934E+03    3.38142E+02    5.64754E+02    9.08416E+02
    1.84951E+03    3.38304E+02    5.94262E+02    9.43506E+02
    1.84961E+03    3.52365E+02    6.12295E+02    9.63804E+02
    1.85111E+03    3.40268E+02    5.75410E+02    9.21356E+02
    1.85453E+03    3.48089E+02    5.72951E+02    9.18397E+02
    1.85463E+03    3.49150E+02    5.90164E+02    9.38772E+02
    1.85474E+03    3.49264E+02    6.10656E+02    9.61995E+02
    1.85972E+03    3.39966E+02    5.81967E+02    9.29168E+02
    1.86662E+03    3.44448E+02    5.88525E+02    9.36865E+02
    1.87515E+03    3.43991E+02    5.81967E+02    9.29168E+02
    1.87529E+03    3.49192E+02    6.05738E+02    9.56524E+02
    1.88560E+03    3.50616E+02    6.10656E+02    9.61995E+02
    1.89074E+03    3.47886E+02    6.09836E+02    9.61087E+02
    1.89923E+03    3.42865E+02    5.95902E+02    9.45387E+02
    1.90783E+03    3.37516E+02    6.00820E+02    9.50988E+02
    1.90793E+03    3.48209E+02    6.18852E+02    9.70969E+02
    1.91132E+03    3.43957E+02    6.10656E+02    9.61995E+02
    1.91478E+03    3.57129E+02    6.17213E+02    9.69188E+02
    1.91482E+03    3.57784E+02    6.23770E+02    9.76267E+02
    1.91831E+03    3.53516E+02    6.34426E+02    9.87524E+02
    1.91835E+03    3.60174E+02    6.40984E+02    9.94300E+02
    1.92162E+03    3.58295E+02    6.13934E+02    9.65606E+02
    1.92165E+03    3.65527E+02    6.19672E+02    9.71856E+02
    1.92328E+03    3.49508E+02    6.04918E+02    9.55606E+02
    1.92512E+03    3.65867E+02    6.26230E+02    9.78892E+02
    1.92861E+03    3.47840E+02    6.36885E+02    9.90078E+02
    1.93030E+03    3.51838E+02    6.32787E+02    9.85812E+02
    1.93369E+03    3.53123E+02    6.25410E+02    9.78019E+02
    1.93714E+03    3.57699E+02    6.29508E+02    9.82366E+02
    1.94048E+03    3.48727E+02    6.13934E+02    9.65606E+02
    1.94400E+03    3.56027E+02    6.29508E+02    9.82366E+02
    1.94933E+03    3.67826E+02    6.62295E+02    1.01553E+03
    1.95250E+03    3.41559E+02    6.18033E+02    9.70080E+02
    1.95297E+03    3.55257E+02    7.00000E+02    1.05015E+03
    1.95958E+03    3.48673E+02    6.57377E+02    1.01074E+03
    1.96141E+03    3.53652E+02    6.77869E+02    1.03027E+03
    1.96285E+03    3.53496E+02    6.28689E+02    9.81500E+02
    1.96636E+03    3.63246E+02    6.43443E+02    9.96811E+02
    1.96644E+03    3.38807E+02    6.57377E+02    1.01074E+03
    1.96830E+03    3.45303E+02    6.81967E+02    1.03404E+03
    1.96833E+03    3.55840E+02    6.87705E+02    1.03926E+03
    1.96991E+03    3.54526E+02    6.64754E+02    1.01790E+03
    1.96994E+03    3.65410E+02    6.70492E+02    1.02337E+03
    1.97315E+03    3.45943E+02    6.31148E+02    9.84093E+02
    1.97317E+03    3.67200E+02    6.34426E+02    9.87524E+02
    1.97340E+03    3.44977E+02    6.75410E+02    1.02798E+03
    1.97850E+03    3.63357E+02    6.67213E+02    1.02025E+03
    1.97860E+03    3.57607E+02    6.85246E+02    1.03703E+03
    1.98035E+03    3.49797E+02    6.91803E+02    1.04293E+03
    1.98038E+03    3.59974E+02    6.97541E+02    1.04800E+03
    1.98042E+03    3.35390E+02    7.03279E+02    1.05301E+03
    1.98195E+03    3.42604E+02    6.72131E+02    1.02491E+03
    1.98216E+03    3.55259E+02    7.08197E+02    1.05725E+03
    1.98392E+03    3.54214E+02    7.15574E+02    1.06355E+03
    1.98549E+03    3.49223E+02    6.91803E+02    1.04293E+03
    1.98740E+03    3.49014E+02    7.25410E+02    1.07195E+03
    1.99047E+03    3.60782E+02    6.62295E+02    1.01553E+03
    1.99416E+03    3.63680E+02    7.09016E+02    1.05795E+03
    1.99425E+03    3.52645E+02    7.23770E+02    1.07055E+03
    1.99581E+03    3.43946E+02    6.96721E+02    1.04728E+03
    1.99738E+03    3.60445E+02    6.71311E+02    1.02414E+03
    1.99926E+03    3.40185E+02    7.00820E+02    1.05087E+03
    1.99942E+03    3.31111E+02    7.29508E+02    1.07549E+03
    2.00118E+03    3.45083E+02    7.36066E+02    1.08128E+03
    2.00136E+03    3.34486E+02    7.68033E+02    1.11512E+03
    2.00305E+03    3.35980E+02    7.63934E+02    1.11002E+03
    2.00446E+03    3.60798E+02    7.10656E+02    1.05936E+03
    2.00450E+03    3.56227E+02    7.17213E+02    1.06495E+03
    2.00455E+03    3.53827E+02    7.26230E+02    1.07266E+03
    2.00458E+03    3.43867E+02    7.31148E+02    1.07692E+03
    2.00473E+03    3.30204E+02    7.57377E+02    1.10239E+03
    2.00615E+03    3.51710E+02    7.07377E+02    1.05654E+03
    2.00956E+03    3.50281E+02    7.03279E+02    1.05301E+03
    2.00962E+03    3.35227E+02    7.13934E+02    1.06216E+03
    2.01150E+03    3.45962E+02    7.43443E+02    1.08808E+03
    2.01296E+03    3.47052E+02    6.98361E+02    1.04872E+03
    2.01313E+03    3.37566E+02    7.28689E+02    1.07478E+03
    2.01319E+03    3.41553E+02    7.38525E+02    1.08350E+03
    2.01474E+03    3.52740E+02    7.09016E+02    1.05795E+03
    2.01504E+03    3.50530E+02    7.62295E+02    1.10805E+03
    2.01819E+03    3.54501E+02    7.13934E+02    1.06216E+03
    2.01844E+03    3.46084E+02    7.56557E+02    1.10148E+03
    2.01993E+03    3.41024E+02    7.18033E+02    1.06565E+03
    2.02007E+03    3.54120E+02    7.43443E+02    1.08808E+03
    2.02022E+03    3.43477E+02    7.68852E+02    1.11617E+03
    2.02173E+03    3.51062E+02    7.33607E+02    1.07909E+03
    2.02342E+03    3.40397E+02    7.28689E+02    1.07478E+03
    2.02347E+03    3.30333E+02    7.37705E+02    1.08276E+03
    2.02356E+03    3.32729E+02    7.52459E+02    1.09707E+03
    2.02368E+03    3.49830E+02    7.74590E+02    1.12379E+03
    2.02504E+03    3.56738E+02    7.12295E+02    1.06076E+03
    2.02525E+03    3.36142E+02    7.49180E+02    1.09370E+03
    2.02532E+03    3.32129E+02    7.60656E+02    1.10613E+03
    2.02848E+03    3.35220E+02    7.14754E+02    1.06285E+03
    2.02861E+03    3.34861E+02    7.37705E+02    1.08276E+03
    2.02865E+03    3.51355E+02    7.43443E+02    1.08808E+03
    2.02877E+03    3.40368E+02    7.65574E+02    1.11203E+03
    2.02880E+03    3.34328E+02    7.70492E+02    1.11830E+03
    2.03024E+03    3.46227E+02    7.22951E+02    1.06984E+03
    2.03030E+03    3.44289E+02    7.32787E+02    1.07836E+03
    2.03199E+03    3.46691E+02    7.28689E+02    1.07478E+03
