    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.44868E-02    5.76757E-02    2.20014E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.50087E-02    5.83625E-02    2.20382E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.90045E-02    2.20742E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.85724E-02    2.20855E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.91720E-02    2.21205E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.87458E-02    2.21314E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.83226E-02    2.21423E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.83226E-02    2.21423E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.81120E-02    2.21478E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.76960E-02    2.21586E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.73023E-02    2.21189E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.77219E-02    2.21078E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.75110E-02    2.21134E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.65772E-02    5.88839E-02    2.21761E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.74884E-02    2.21640E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.68738E-02    2.21801E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.68738E-02    2.21801E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.68738E-02    2.21801E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.68738E-02    2.21801E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.64686E-02    2.21908E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.50087E-02    5.48210E-02    2.21341E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.58663E-02    2.21573E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.60680E-02    2.21519E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.52660E-02    2.21735E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.56656E-02    2.21627E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.65772E-02    5.74370E-02    2.22131E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.65772E-02    5.78456E-02    2.22026E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.65772E-02    5.68317E-02    2.22287E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.65772E-02    5.66312E-02    2.22339E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.44868E-02    5.25699E-02    2.21440E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.44868E-02    5.29554E-02    2.21330E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.48703E-02    2.21842E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.65665E-02    2.22809E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.63709E-02    2.22859E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.61752E-02    2.22909E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.61752E-02    2.22909E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.55957E-02    2.23059E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.54046E-02    2.23109E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.50242E-02    2.23207E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.50242E-02    2.23207E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.50242E-02    2.23207E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.48348E-02    2.23257E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.42737E-02    2.23404E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.29931E-02    2.22840E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.35517E-02    2.22688E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.60544E-02    5.37394E-02    2.22637E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.55315E-02    5.23912E-02    2.22525E-01
    1.35000E+00    1.20000E+06    3.42243E+07    3.89657E+00    1.71000E-02    5.39037E-02    2.23501E-01
