    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    1.95572E-02    5.82338E-02    2.18739E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.02617E-02    5.89075E-02    2.19106E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.09675E-02    5.95371E-02    2.19465E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.09675E-02    5.91048E-02    2.19575E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.96928E-02    2.19923E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.92665E-02    2.20030E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.88432E-02    2.20136E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.88432E-02    2.20136E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.86325E-02    2.20189E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.82163E-02    2.20295E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.09675E-02    5.78340E-02    2.19901E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.09675E-02    5.82539E-02    2.19793E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.09675E-02    5.80429E-02    2.19847E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.23792E-02    5.93937E-02    2.20472E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.80086E-02    2.20348E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.73935E-02    2.20504E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.73935E-02    2.20504E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.73935E-02    2.20504E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.73935E-02    2.20504E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.16734E-02    5.69879E-02    2.20608E-01
    7.50000E-01    9.00000E+05    5.68639E+07    3.92526E+00    2.02617E-02    5.53621E-02    2.20042E-01
