    1.00000E+00    1.30000E+06    4.99911E+07    3.65466E+00    4.69913E-01    3.46699E-01    3.07836E+00   -3.53171E+00    5.35849E-01    9.60496E+04    1.22413E+00    9.00000E-02    3.59700E-02    3.28920E-01    1.31458E-01
    1.00000E+00    1.30000E+06    5.38416E+07    3.47761E+00    4.46030E-01    2.94512E-01    3.75569E+00   -4.20621E+00    7.16794E-01    8.94597E+04    1.22059E+00    9.00000E-02    3.34243E-02    3.12985E-01    1.16237E-01
    1.00000E+00    1.30000E+06    5.76921E+07    3.30831E+00    4.20702E-01    2.45562E-01    4.38858E+00   -4.83578E+00    9.15893E-01    8.15646E+04    1.22485E+00    9.00000E-02    3.08866E-02    2.97748E-01    1.02183E-01
    1.00000E+00    1.30000E+06    6.15427E+07    3.14616E+00    3.94616E-01    1.99516E-01    4.98186E+00   -5.42534E+00    1.13441E+00    7.23064E+04    1.23309E+00    9.00000E-02    2.81317E-02    2.83155E-01    8.85068E-02
    1.00000E+00    1.30000E+06    6.53932E+07    2.99064E+00    3.68316E-01    1.56088E-01    5.53962E+00   -5.97909E+00    1.37385E+00    6.16097E+04    1.24349E+00    9.00000E-02    2.46065E-02    2.69157E-01    7.35891E-02
    1.00000E+00    1.30000E+06    6.92437E+07    2.84126E+00    3.42233E-01    1.15035E-01    6.06540E+00   -6.50061E+00    1.63595E+00    4.93808E+04    1.25511E+00    9.00000E-02    2.09585E-02    2.55714E-01    5.95485E-02
    1.00000E+00    1.30000E+06    7.30942E+07    2.69762E+00    3.16707E-01    7.61412E-02    6.56221E+00   -6.99298E+00    1.92274E+00    3.55067E+04    1.26740E+00    9.00000E-02    1.71649E-02    2.42786E-01    4.63044E-02
    1.00000E+00    1.30000E+06    7.69448E+07    2.55934E+00    2.91999E-01    3.92216E-02    7.03270E+00   -7.45888E+00    2.23659E+00    1.98522E+04    1.28004E+00    9.00000E-02    1.32011E-02    2.30341E-01    3.37861E-02
    1.00000E+00    1.30000E+06    8.07953E+07    2.42607E+00    2.68310E-01    4.11170E-03    7.47917E+00   -7.90065E+00    2.58023E+00    2.25760E+03    1.29283E+00    9.00000E-02    9.03989E-03    2.18347E-01    2.19314E-02
    1.00000E+00    1.30000E+06    8.46458E+07    2.29752E+00    2.45790E-01   -2.93335E-02    7.90363E+00   -8.32035E+00    2.95687E+00   -1.74658E+04    1.30564E+00    9.00000E-02    4.65095E-03    2.06777E-01    1.06856E-02
