    1.50000E+00    1.10000E+06    1.77277E+07    3.06912E+00    3.50262E-01    1.02783E+00    1.54774E-01   -3.23496E+00    1.25732E-02    1.32889E+05    1.13994E+01    1.00000E-01    7.91653E-02    3.06912E-01    2.42968E-01
    1.50000E+00    1.10000E+06    2.32185E+07    2.57915E+00    7.67865E-01    8.91794E-01    2.18580E+00   -5.30861E+00    2.46522E-01    1.60078E+05    1.43075E+00    1.00000E-01    7.48532E-02    2.57915E-01    1.93058E-01
    1.50000E+00    1.10000E+06    2.87094E+07    2.18930E+00    3.14883E-01    6.82703E-01    7.49771E-01   -3.45921E+00    1.12467E-01    1.62986E+05    2.88790E+00    1.00000E-01    7.05640E-02    2.18930E-01    1.54486E-01
    1.50000E+00    1.10000E+06    3.42002E+07    1.86994E+00    7.19947E-01    6.09538E-01    2.10243E+00   -1.31855E-01    4.08063E-01    1.88290E+05    4.12691E-02    1.00000E-01    6.61049E-02    1.86994E-01    1.23612E-01
    1.50000E+00    1.10000E+06    3.96910E+07    1.60284E+00    4.09024E-01    5.05697E-01    2.10316E+00   -1.69926E+00    5.18523E-01    1.98429E+05    5.54770E-01    1.00000E-01    6.08064E-02    1.60284E-01    9.74627E-02
    1.50000E+00    1.10000E+06    4.51818E+07    1.37635E+00    2.97345E-01    4.18317E-01    2.11718E+00   -3.20881E+00    6.54589E-01    2.05843E+05    1.07991E+00    1.00000E-01    5.45521E-02    1.37635E-01    7.50828E-02
    1.50000E+00    1.10000E+06    5.06726E+07    1.18077E+00    3.20043E-01    3.43616E-01    2.13901E+00   -4.47633E+00    8.23095E-01    2.10441E+05    1.54079E+00    1.00000E-01    4.73780E-02    1.18077E-01    5.59426E-02
    1.50000E+00    1.10000E+06    5.61634E+07    1.00990E+00    4.21095E-01    2.78914E-01    2.16534E+00   -5.55686E+00    1.03320E+00    2.11811E+05    1.94582E+00    1.00000E-01    3.89731E-02    1.00990E-01    3.93588E-02
    1.50000E+00    1.10000E+06    6.16542E+07    8.59122E-01    5.67381E-01    2.22256E-01    2.19411E+00   -6.48973E+00    1.29804E+00    2.09268E+05    2.30325E+00    1.00000E-01    2.89041E-02    8.59122E-02    2.48321E-02
    1.50000E+00    1.10000E+06    6.71451E+07    7.24950E-01    7.38802E-01    1.72174E-01    2.22402E+00   -7.30387E+00    1.63714E+00    2.01714E+05    2.62043E+00    1.00000E-01    1.62795E-02    7.24950E-02    1.18018E-02
