    1.00000E+00    1.30000E+06    3.59936E+07    3.65466E+00    4.69913E-01    4.18289E-01    7.16438E+00   -9.02832E+00    1.03366E+00    9.60496E+04    1.22413E+00    9.00000E-02    3.59700E-02    3.28920E-01    1.31458E-01
    1.00000E+00    1.30000E+06    3.87659E+07    3.47761E+00    4.46030E-01    3.55327E-01    8.74077E+00   -1.07526E+01    1.38270E+00    8.94597E+04    1.22060E+00    9.00000E-02    3.34243E-02    3.12985E-01    1.16237E-01
    1.00000E+00    1.30000E+06    4.15383E+07    3.30831E+00    4.20702E-01    2.96268E-01    1.02137E+01   -1.23620E+01    1.76677E+00    8.15646E+04    1.22485E+00    9.00000E-02    3.08866E-02    2.97748E-01    1.02183E-01
    1.00000E+00    1.30000E+06    4.43107E+07    3.14616E+00    3.94616E-01    2.40714E-01    1.15945E+01   -1.38691E+01    2.18830E+00    7.23064E+04    1.23309E+00    9.00000E-02    2.81317E-02    2.83155E-01    8.85068E-02
    1.00000E+00    1.30000E+06    4.70831E+07    2.99064E+00    3.68316E-01    1.88319E-01    1.28926E+01   -1.52847E+01    2.65017E+00    6.16097E+04    1.24349E+00    9.00000E-02    2.46065E-02    2.69157E-01    7.35891E-02
    1.00000E+00    1.30000E+06    4.98555E+07    2.84126E+00    3.42233E-01    1.38788E-01    1.41162E+01   -1.66179E+01    3.15576E+00    4.93808E+04    1.25511E+00    9.00000E-02    2.09585E-02    2.55714E-01    5.95485E-02
    1.00000E+00    1.30000E+06    5.26279E+07    2.69762E+00    3.16707E-01    9.18637E-02    1.52725E+01   -1.78765E+01    3.70899E+00    3.55067E+04    1.26740E+00    9.00000E-02    1.71649E-02    2.42786E-01    4.63044E-02
    1.00000E+00    1.30000E+06    5.54002E+07    2.55934E+00    2.91999E-01    4.73205E-02    1.63675E+01   -1.90676E+01    4.31440E+00    1.98522E+04    1.28004E+00    9.00000E-02    1.32011E-02    2.30341E-01    3.37861E-02
    1.00000E+00    1.30000E+06    5.81726E+07    2.42607E+00    2.68310E-01    4.96073E-03    1.74065E+01   -2.01969E+01    4.97730E+00    2.25760E+03    1.29283E+00    9.00000E-02    9.03989E-03    2.18347E-01    2.19314E-02
    1.00000E+00    1.30000E+06    6.09450E+07    2.29752E+00    2.45790E-01   -3.53906E-02    1.83944E+01   -2.12698E+01    5.70383E+00   -1.74658E+04    1.30564E+00    9.00000E-02    4.65095E-03    2.06777E-01    1.06856E-02
