    1.50000E+00    8.00000E+05    3.93016E+07    3.83640E+00    4.62991E-01    1.07474E+00    2.81381E+00   -1.05554E+00    1.66962E-01    1.01495E+05    1.95496E-01    8.00000E-02    6.33322E-02    3.06912E-01    2.42968E-01
    1.50000E+00    8.00000E+05    5.14744E+07    3.22394E+00    4.72217E-01    9.59236E-01    2.22769E+00   -6.42767E+00    1.83517E-01    1.25767E+05    1.62418E+00    8.00000E-02    5.98825E-02    2.57915E-01    1.93058E-01
    1.50000E+00    8.00000E+05    6.36473E+07    2.73662E+00    3.55699E-01    7.45775E-01    8.12600E+00   -1.97030E+01    8.90327E-01    1.30047E+05    1.45022E+00    8.00000E-02    5.64512E-02    2.18930E-01    1.54486E-01
    1.50000E+00    8.00000E+05    7.58202E+07    2.33742E+00    2.74703E-01    6.50094E-01    2.10214E+00   -1.73126E+00    2.98018E-01    1.46682E+05    5.17836E-01    8.00000E-02    5.28839E-02    1.86994E-01    1.23612E-01
    1.50000E+00    8.00000E+05    8.79931E+07    2.00355E+00    2.18284E-01    5.36362E-01    2.10324E+00   -4.61722E+00    3.78756E-01    1.53727E+05    1.44032E+00    8.00000E-02    4.86451E-02    1.60284E-01    9.74627E-02
    1.50000E+00    8.00000E+05    1.00166E+08    1.72044E+00    3.39633E-01    4.40659E-01    2.12436E+00   -6.99637E+00    4.79748E-01    1.58383E+05    2.24228E+00    8.00000E-02    4.36417E-02    1.37635E-01    7.50828E-02
    1.50000E+00    8.00000E+05    1.12339E+08    1.47597E+00    5.54848E-01    3.58842E-01    2.15724E+00   -8.99408E+00    6.06330E-01    1.60522E+05    2.93316E+00    8.00000E-02    3.79024E-02    1.18077E-01    5.59426E-02
    1.50000E+00    8.00000E+05    1.24512E+08    1.26237E+00    8.17599E-01    2.87977E-01    2.19689E+00   -1.06971E+01    7.65667E-01    1.59739E+05    3.52776E+00    8.00000E-02    3.11785E-02    1.00990E-01    3.93588E-02
    1.50000E+00    8.00000E+05    1.36685E+08    1.07390E+00    1.10160E+00    2.25922E-01    2.24021E+00   -1.21673E+01    9.68038E-01    1.55375E+05    4.04131E+00    8.00000E-02    2.31232E-02    8.59122E-02    2.48321E-02
    1.50000E+00    8.00000E+05    1.48858E+08    9.06188E-01    1.39169E+00    1.71070E-01    2.28526E+00   -1.34505E+01    1.22873E+00    1.46391E+05    4.48749E+00    8.00000E-02    1.30236E-02    7.24950E-02    1.18018E-02
