    1.00000E+00    1.30000E+06    2.56886E+07    3.02533E+00    2.42810E-01    5.35268E-01    2.87535E-01   -1.05283E+00    4.13294E-02    1.22450E+05    3.23012E+00    9.00000E-02    6.85947E-02    2.72279E-01    2.07521E-01
    1.00000E+00    1.30000E+06    3.18122E+07    2.58956E+00    1.98528E-01    4.17487E-01    4.05974E-03   -2.43481E-02    7.70323E-04    1.26077E+05    5.62398E+00    9.00000E-02    6.50120E-02    2.33060E-01    1.68352E-01
    1.00000E+00    1.30000E+06    3.79357E+07    2.23109E+00    1.68700E-01    3.37708E-01    5.09064E-01   -4.74659E-01    1.23978E-01    1.30898E+05    9.19457E-01    9.00000E-02    6.13506E-02    2.00798E-01    1.36879E-01
    1.00000E+00    1.30000E+06    4.40593E+07    1.92987E+00    1.38012E-01    2.64663E-01    5.89768E-01   -2.67084E-01    1.80875E-01    1.29184E+05    4.66076E-01    9.00000E-02    5.74009E-02    1.73688E-01    1.10776E-01
    1.00000E+00    1.30000E+06    5.01829E+07    1.67344E+00    1.12631E-01    2.03043E-01    6.57329E-01   -9.46378E-02    2.50434E-01    1.23117E+05    1.53787E-01    9.00000E-02    5.25117E-02    1.50610E-01    8.78753E-02
    1.00000E+00    1.30000E+06    5.63064E+07    1.45184E+00    1.20460E-01    1.50250E-01    7.14825E-01   -5.11388E-02    3.35255E-01    1.12153E+05    7.89724E-02    9.00000E-02    4.70042E-02    1.30666E-01    6.82425E-02
    1.00000E+00    1.30000E+06    6.24300E+07    1.25779E+00    6.00931E-02    2.85016E-02    6.76928E+00   -7.08751E+00    3.88731E+00    2.60493E+04    1.19038E+00    9.00000E-02    4.07038E-02    1.13201E-01    5.11967E-02
    1.00000E+00    1.30000E+06    6.85535E+07    1.08622E+00    4.49040E-02   -3.52870E-02    9.33347E+00   -1.01584E+01    6.54729E+00   -3.93961E+04    1.27095E+00    9.00000E-02    3.33619E-02    9.77596E-02    3.62383E-02
    1.00000E+00    1.30000E+06    7.46771E+07    9.33270E-01    1.03685E+00    1.95727E-01    2.64951E-02   -1.08206E+00    2.27157E-02    2.67074E+05    4.88707E+01    9.00000E-02    2.46256E-02    8.39943E-02    2.29823E-02
    1.00000E+00    1.30000E+06    8.08006E+07    7.95942E-01    1.10135E+00    1.69967E-01    2.44597E-02   -1.04130E+00    2.57215E-02    2.84465E+05    5.21036E+01    9.00000E-02    1.37649E-02    7.16348E-02    1.09560E-02
